_id,mese,anno,cod_amministrazione,amministrazione,sigla_provincia,cod_regione,giorni_assenza,numero_dipendenti,motivo_assenza,periodo_rif,timestamp_carico,note,flusso,Sigla Provincia,COD REGIONE,2motivo,giorni assenza
9f5bc2092654489d67748907,11,2023,145,MINISTERO DEL TURISMO,BO,10,53,2924,Donazione sangue,202311,2025-06-14T19:39:51.960,,,BO,10,Donazione sangue,53
612704a0fcf58cc40665dcda,11,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,PA,16,15,2695,Donazione sangue,202311,2025-10-09T17:58:09.706,,,PA,16,Donazione sangue,15
3307cf5d1cecd5bcef91037d,3,2024,91,ISTITUTO SUPERIORE DI SANITA',RC,01,50,2873,Donazione sangue,202403,2025-04-03T21:37:58.594,,,RC,01,Donazione sangue,50
d8b37b959fdb720ae2d06a31,12,2023,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,NA,17,29,2711,Permesso sindacale,202312,2025-12-05T04:48:31.120,,,NA,17,Permesso sindacale,29
7a270a5bef12b45d00f55cd1,2,2024,174,MINISTERO DELLA CULTURA,,19,18,1998,Ferie,202402,2025-05-10T13:35:35.222,,,FI,19,Ferie,18
2c5bbc90b2bf91054c3ceaf8,7,2023,279,?,PG,14,49,3902,Permesso legge 104,202307,2025-09-26T13:34:40.322,,,PG,14,Permesso legge 104,49
010a695d129b56faab48b1c6,mese 8,2023,174,MINISTERO DELLA CULTURA,FI,03,51 giorni,170,Assenza per concorso,202308,2025-09-16T09:18:44.124,,,FI,03,Assenza per concorso,51
baec9fa99050785e165c6072,3,2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,RC,09,37,2383,Assenza per concorso,202403,2025-07-19T08:39:02.243,,,RC,09,Assenza per concorso,37
e041fcaf8ed010885b58223e,7,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,GE,02,13,2345,Malattia,202407,2025-07-02T06:39:13.115,,,GE,02,Malattia,13
1800183138ae5a6c5c8ea4ed,2,2024,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BZ,17,51,3269,Congedo matrimoniale,202402,2025-07-21T20:10:39.691,,,BZ,17,Congedo matrimoniale,51
4c8db2c52c384569497cb6e6,9,2024,266,CORTE DEI CONTI,n.d.,04,27,2575,Congedo parentale,202409,2025-06-05T18:51:44.825,,,TS,04,Congedo parentale,27
46ee6230ebe2196bb80f06c0,1,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CT,11,32,2497,Ferie,202401,2025-11-14T13:57:36.914,,,CT,11,Ferie,32
6b2399c95969fbb930fbe825,1,2024,162,ISTITUTO NAZIONALE DI ASTROFISICA,GE,10,18,3518,Permesso legge 104,202401,2025-11-24T18:36:06.038,dato provvisorio,,GE,10,Permesso legge 104,18
76ffae5e470a72984a6ac51c,11,2024,145,MINISTERO DEL TURISMO,VR,19,39,2325,Donazione sangue,202411,2025-09-25T13:24:17.766,,,VR,19,Donazione sangue,39
70012206eadbfac089d3ef9f,9,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CZ,15,36,1003,Assenza per concorso,202409,2025-05-26T12:35:08.927,,,CZ,15,Assenza per concorso,36
1c3903554e6db23acd6574fc,9,2024,34,MINISTERO DELLA GIUSTIZIA,FI,14,11,2178,Assenza per concorso,202409,2025-10-02T18:47:18.029,,MENSILE,FI,14,Assenza per concorso,11
b4b10ae461a6f82733f0832d,9,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,BA,16,28,1519,Donazione sangue,202309,2025-10-24T01:09:23.482,,,BA,16,Donazione sangue,28
d9719c35ba06c7ce520a3a1a,11,2023,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CB,08,40,661,Congedo matrimoniale,202311,31.07.2025,,,CB,08,Congedo matrimoniale,40
4c46ea25e6f84f5631ad7b20,3,2024,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,BO,10,34,2787,Permesso legge 104,202403,2025-02-11T21:55:15.392,,,BO,10,Permesso legge 104,34
bef99a8589c04369eec5dab1,4,2024,127,,AO,02,16,2151,Permesso legge 104,202404,2025-08-22T03:58:12.249,,,AO,02,Permesso legge 104,16
b7bab87c6a107c1476db5834,5,2024,91,ISTITUTO SUPERIORE DI SANITA',TO,09,23,832,Permesso sindacale,202405,2025-07-25T17:04:37.744,,,TO,09,Permesso sindacale,23
3d43d7816f1a639191e2258f,12,2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,SS,01,50,1652,Infortunio,202412,2025-10-28T00:40:50.380,dato provvisorio,,SS,01,Infortunio,50
cd3affbddb85de00826ec49e,2,2023,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,TO,09,16,1322,Congedo parentale,202302,2025-07-19T14:13:50.318,,,TO,09,Congedo parentale,16
ea31b0897acf1266d564c533,LUG,2024,56,MINISTERO DELLA DIFESA,AN,14,58,1772,Malattia,202407,2025-09-21T09:24:32.129,,,AN,14,Malattia,58
830bd4cd83e7f0ce2687db23,3,2023,174,MINISTERO DELLA CULTURA,BS,04,53,1048,Donazione sangue,202303,2025-09-04T19:16:07.774,,,BS,04,Donazione sangue,53
7ff24342c32b4a1b832e7e30,1,2024,145,MINISTERO DEL TURISMO,CA,18,41,3028,Ferie,202401,2025-08-15T18:19:22.887,,,CA,18,Ferie,41
778c6a1db3058c632fcb63b2,7,2023,91,ISTITUTO SUPERIORE DI SANITA',VE,,57,1327,Donazione sangue,202307,2025-05-20T14:12:23.999,,,VE,13,Donazione sangue,57
ca0af138de89d820a6ec5f07,3,2024,162,ISTITUTO NAZIONALE DI ASTROFISICA,CT,18,29,1751,Ferie,202403,2025-05-05T06:46:39.545,,,CT,18,Ferie,29
a3ff2163651163de8736c1c1,2,2023,279,AVVOCATURA GENERALE DELLO STATO,sconosciuto,16,34 giorni,305,infortunio,202311,2025-05-23T21:25:33.950,,,TS,16,Infortunio,34
2a60ee0f736b0782c96b8f4d,3,2024,288,MINISTERO DEGLI AFFARI ESTERI,RM,07,31,2003,Assenza per concorso,202403,2025-08-22T12:38:28.359,,MENSILE,RM,07,Assenza per concorso,31
01ee5289b2041da4cac5ef33,4,2024,91,ISTITUTO SUPERIORE DI SANITA',RC,05,27,2359,Donazione sangue,202404,2025-03-03T19:02:57.571,,,RC,05,Donazione sangue,27
b072c34f85b0703b03cbc7ea,8,2024,201,sconosciuto,BO,02,48,3650,Ferie,202408,2025-08-10T05:39:25.320,,,BO,02,Ferie,48
b81851d9c63c7a0ecc960502,3,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,MI,10,36,3024,CONGEDO PARENTALE,202303,2025-11-06T16:46:00.168,,,MI,10,Congedo parentale,36
4234019530197003e1813a69,11,23,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,TS,12,19 giorni,2072,Assenza per concorso,202311,2025-05-16T06:52:45.268,,,TS,12,Assenza per concorso,19
ebe356f7271e95d630d0df58,11,2024,,MINISTERO DELLA DIFESA,BO,13,21,239,Congedo parentale,202411,2025-10-14T05:18:28.278,,,BO,13,Congedo parentale,21
62be55237cc166e47404c4db,Febbraio,2023,266,CORTE DEI CONTI,AO,12,30,694,Donazione sangue,202302,2025-06-17T03:51:45.396,,,AO,12,Donazione sangue,30
915f638c645b3709fb140975,2,2024,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,CZ,12,44,143,Infortunio,202402,2025-11-24T19:29:29.609,,,CZ,12,Infortunio,44
49e037e28c814a408d2e1924,12,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,BS,01,40,193,Malattia,202312,2025-04-03T22:19:11.173,,,BS,01,Malattia,40
112bcca68b8ed8f4d87e2ea8,10,2024,sconosciuto,MINISTERO DELL'ISTRUZIONE E DEL MERITO,AQ,02,15,2246,Malattia,202410,2025-07-01T04:24:59.100,,,AQ,02,Malattia,15
f06c2b14c40b7627cca7d31c,7,2023,145,MINISTERO DEL TURISMO,BS,sconosciuto,33,1975,Donazione sangue,202307,2025-03-29T03:24:03.932,,,BS,20,Donazione sangue,33
57d76f4ca056230a6fa87626,FEB,2024,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,VR,06,30,1758,Donazione sangue,202402,2025-11-01T01:05:07.066,,,VR,06,Donazione sangue,30
5e69ac0b67c45eeb4c02c4d4,AGO,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,AQ,08,31,1931,Infortunio,202308,2025-05-12T04:39:32.067,,,AQ,08,Infortunio,31
fa8704f1a32f4e7dc888500a,9,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,BZ,03,40,3170,Infortunio,202409,2025-03-11T05:19:53.203,,,BZ,03,Infortunio,40
74f99e15641e84f4d3c0dd11,3,2023,118,,BO,11,33,1265,Aspettativa non retribuita,202303,2025-11-27T18:09:30.719,,,BO,11,Aspettativa non retribuita,33
487a8d9f7c959e775952099e,7,2024,188,AGENZIA DEL DEMANIO,MI,11,23,500,Congedo parentale,202407,2025-10-23T09:06:25.116,,,MI,11,Congedo parentale,23
bc35ffc6767a0d44b1f01a40,1,2024,103,CONSIGLIO NAZIONALE DELLE RICERCHE,AN,08,35,1812,Permesso legge 104,202401,2025-04-16T16:28:25.821,,,AN,08,Permesso legge 104,35
00ad71b6152b65a36d0d9fe5,12,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,FI,04,28,2396,Infortunio,202412,2025-07-24T07:59:43.268,,,FI,04,Infortunio,28
3f5055da8590c0abcc129492,6,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,VR,03,25,3976,Congedo parentale,202306,2025-09-05T04:46:17.340,,,VR,03,Congedo parentale,25
0f497763998a0908be8b1159,3,2023,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,SS,20,20,1325,Donazione sangue,202303,1740506426,,,SS,20,Donazione sangue,20
87249a6a5ace498d43769cf5,3,2024,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,BS,12,23,140,Congedo parentale,202403,2025-06-04T11:38:46.089,,,BS,12,Congedo parentale,23
fdac42438a50a85dbb6695ec,12,2023,78,AGENZIA DELLE ENTRATE,CA,12,21,3261,Aspettativa non retribuita,202312,2025-02-15T23:01:21.730,,,CA,12,Aspettativa non retribuita,21
0c1eba092b8afb08168bc3e2,8,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,SS,07,41,1903,Permesso sindacale,202302,2025-04-19T07:26:22.948,,,SS,07,Permesso sindacale,41
eaa5a2c280738a0f823e1cdd,6,2024,145,MINISTERO DEL TURISMO,PZ,14,51,3912,Congedo parentale,202406,2025-04-10T19:13:35.179,,,PZ,14,Congedo parentale,51
134ff551ac0df30351058e5f,5,2024,162,ISTITUTO NAZIONALE DI ASTROFISICA,CZ,20,32 giorni,773,Infortunio,202405,2025-10-23T03:11:32.372,,,CZ,20,Infortunio,32
a78254a8a36da962a0425984,2,2024,103,CONSIGLIO NAZIONALE DELLE RICERCHE,BA,,46,2991,Malattia,202402,2025-07-05T08:13:47.453,,,BA,02,Malattia,46
34ef4fe0908fc2775c41e335,11,24,91,ISTITUTO SUPERIORE DI SANITA',GE,09,33,1515,Donazione sangue,202411,2025-05-28T23:56:34.976,,,GE,09,Donazione sangue,33
fc8c02d583e505caab80311c,11,2024,56,MINISTERO DELLA DIFESA,n.d.,15,27,3471,Permesso legge 104,202411,2025-04-08T22:07:33.579,,,BO,15,Permesso legge 104,27
cc895f4067ca09d7024a3e75,10,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,NA,08,35,1015,Congedo parentale,202310,10.05.2025,,,NA,08,Congedo parentale,35
4afcf3ad4c5e790f717a8002,2,2024,188,AGENZIA DEL DEMANIO,NA,20,47,2168,Infortunio,202402,2025-09-16T20:12:14.728,,,NA,20,Infortunio,47
c1061d6132a51a96a501ee12,5,2024,266,CORTE DEI CONTI,TS,01,53,2155,Permesso sindacale,202405,2025-08-14T10:36:37.802,,,TS,01,Permesso sindacale,53
125d665260e4860698d79a2c,Settembre,2023,174,MINISTERO DELLA CULTURA,PZ,19,16,2506,Congedo matrimoniale,202309,2025-05-06T06:19:35.117,,,PZ,19,Congedo matrimoniale,16
4d090b8c70b5e261b87403ea,1,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,FI,02,44,740,donazione sangue,202401,2025-02-22T22:58:12.873,,,FI,02,Donazione sangue,44
d4848689753d3d697f40ef15,2,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,RC,19,26,3710,Permesso legge 104,202302,2025-10-22T12:43:26.202,,,RC,19,Permesso legge 104,26
d989081685845359aeb174fe,2,2024,266,CORTE DEI CONTI,PZ,07,54,1088,Permesso legge 104,202402,02.04.2025,,MENSILE,PZ,07,Permesso legge 104,54
694263b4d320cfc82a12c7f7,Ottobre,2023,174,MINISTERO DELLA CULTURA,MI,08,23,3857,DONAZIONE SANGUE,202310,2025-07-08T06:05:22.976,dato provvisorio,,MI,08,Donazione sangue,23
d2bc57d8a423870e90d1ae46,8,2024,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,PZ,13,43,1971,Ferie,202408,2025-07-23T14:25:30.806,dato provvisorio,,PZ,13,Ferie,43
208d1e707eb84bcddb5e2c6e,9,2024,162,ISTITUTO NAZIONALE DI ASTROFISICA,MI,09,23,627,Ferie,202409,2025-08-07T21:10:23.181,,,MI,09,Ferie,23
1939a1d592983df97ac10ce1,2,2024,288,MINISTERO DEGLI AFFARI ESTERI,BO,12,34,3212,Congedo matrimoniale,202402,2025-05-26T12:01:08.747,,,BO,12,Congedo matrimoniale,34
cea8e519af2a9f23f3bca00c,2,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,TN,14,28,2090,DONAZIONE SANGUE,202402,2025-06-12T01:35:31.780,,,TN,14,Donazione sangue,28
f2e727261ca288a0e42348c4,7,2023,188,AGENZIA DEL DEMANIO,BS,04,56,1534,Donazione sangue,202307,2025-10-11T02:53:44.249,,,BS,04,Donazione sangue,56
bfc26ef11b1f86381ae1ef97,8,2024,,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,RC,05,20,448,Ferie,202408,2025-05-14T04:20:52.504,,,RC,05,Ferie,20
8a63929793322c5099fd0949,Agosto,2023,174,?,RM,08,46,2053,Permesso sindacale,202308,2025-03-15T01:40:54.751,,,RM,08,Permesso sindacale,46
66358e90a18a080e5c63ca06,8,2024,288,MINISTERO DEGLI AFFARI ESTERI,CA,16,44,2099,Permesso sindacale,202408,2025-05-08T10:39:12.546,,,CA,16,Permesso sindacale,44
ccaeb07ba656f7ce01959a9b,12,2023,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,BZ,06,24,628,Ferie,202312,2025-10-31T18:40:22.576,,,BZ,06,Ferie,24
b6c86fac5a692dea0ae40ba8,MAR,2024,279,AVVOCATURA GENERALE DELLO STATO,MI,08,51,492,Congedo matrimoniale,202403,08.08.2025,,,MI,08,Congedo matrimoniale,51
d18a11291c10f824d5d23a21,6,2024,279,AVVOCATURA GENERALE DELLO STATO,VR,02,21,3227,Permesso sindacale,202406,2025-05-24T15:33:56.412,,,VR,02,Permesso sindacale,21
0b50a30984a092d44b16ceb2,MAR,2023,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,PG,11,28 giorni,604,Infortunio,202303,2025-05-02T02:59:55.788,,,PG,11,Infortunio,28
bfb06d38575a925a87b320f2,Dicembre,2023,174,MINISTERO DELLA CULTURA,CA,n.d.,36,1655,Congedo matrimoniale,202312,2025-06-08T07:43:03.361,,,CA,13,Congedo matrimoniale,36
2c2d447910aac2bdaf299cf5,mese 4,2023,,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,LE,10,32,447,Ferie,202304,2025-07-26T10:43:52.894,,,LE,10,Ferie,32
5345b8cebbd4db6594351fa2,11,2023,127,?,PA,18,25,1589,Donazione sangue,202311,2025-10-22T14:49:42.944,,,PA,18,Donazione sangue,25
775ce4f7a65d4100b9bfc071,6,2023,145,MINISTERO DEL TURISMO,PD,20,47,1460,CONGEDO PARENTALE,202306,2025-07-22T22:50:00.268,dato provvisorio,,PD,20,Congedo parentale,47
160da5c4645a0ef65e12332d,9,2024,279,AVVOCATURA GENERALE DELLO STATO,CT,03,16,333,Permesso sindacale,202409,2025-09-06T10:27:53.834,,,CT,03,Permesso sindacale,16
e77fdfd807bfe7b38246b6f2,11,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,SS,19,48,960,Congedo parentale,202311,2025-09-16T21:48:04.898,,,SS,19,Congedo parentale,48
12af874b654e9f15cacf3dba,5,2024,78,AGENZIA DELLE ENTRATE,TN,20,20,77,Permesso legge 104,202405,2025-05-11T04:31:45.364,,,TN,20,Permesso legge 104,20
ef0506d5321f2dceba78d9a5,12,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,BO,05,34,3575,Donazione sangue,202312,2025-07-21T00:21:37.073,dato provvisorio,,BO,05,Donazione sangue,34
f29c433573c6a078370b4dc3,2,2024,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,NA,19,36,2215,Congedo matrimoniale,202402,2025-10-09T22:24:29.251,,,NA,19,Congedo matrimoniale,36
75285c24e3aa6c46ffb50b21,1,2024,162,ISTITUTO NAZIONALE DI ASTROFISICA,CA,,47,1216,Donazione sangue,202401,2025-11-23T09:44:21.409,,,CA,10,Donazione sangue,47
95c36272d2ce058df211551a,3,2024,34,MINISTERO DELLA GIUSTIZIA,RC,14,42,3809,CONGEDO PARENTALE,202403,2025-06-07T22:57:08.307,,,RC,14,Congedo parentale,42
bd2e4939d1c813e7a75ee006,3,2023,279,AVVOCATURA GENERALE DELLO STATO,VE,11,50,3291,Permesso sindacale,202303,2025-06-02T15:02:27.236,,,VE,11,Permesso sindacale,50
9084a00eb90aaff4ec85526e,11,2024,91,ISTITUTO SUPERIORE DI SANITA',BS,14,48,3896,Congedo matrimoniale,202411,2025-10-21T08:08:44.045,,,BS,14,Congedo matrimoniale,48
d1b80b9c1843ed477c28baff,DIC,2023,145,MINISTERO DEL TURISMO,BA,08,31,3789,Congedo parentale,202312,2025-08-30T22:02:03.936,,,BA,08,Congedo parentale,31
548a20d3ac2db27172e284f1,5,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,SS,18,22,3198,Assenza per concorso,202312,2025-05-02T16:48:17.465,,,SS,18,Assenza per concorso,22
86a7dcdc3cdef4b647c1db44,12,2023.,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,AQ,19,26,3215,Malattia,202312,2025-04-19T20:46:10.262,,,AQ,19,Malattia,26
133c90279038b9ed5adbe9ca,4,2024,34,MINISTERO DELLA GIUSTIZIA,RM,03,34,730,Assenza per concorso,202404,2025-04-16T08:37:02.932,,,RM,03,Assenza per concorso,34
09757844941a8f91fe5aefef,4,2024,174,MINISTERO DELLA CULTURA,VR,10,48,552,Infortunio,202404,2025-04-12T15:23:20.694,,,VR,10,Infortunio,48
51e1605629bc70f5f4b2c17e,9,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,VE,17,19,2486,Infortunio,202309,2025-09-13T12:00:34.643,,,VE,17,Infortunio,19
7493839cd8db098e71d2a335,mese 12,2023,145,MINISTERO DEL TURISMO,CA,02,25,1590,Ferie,202312,2025-09-09T07:30:23.663,,,CA,02,Ferie,25
864542dede2062464e86d144,OTT,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,TN,11,20,3176,Permesso sindacale,202310,2025-03-07T22:53:59.416,,,TN,11,Permesso sindacale,20
d3ced03055821c40f36ef675,4,2023,56,MINISTERO DELLA DIFESA,BA,15,51,3578,Malattia,202304,2025-03-04T06:29:36.566,,,BA,15,Malattia,51
db6620196e46edf89814812a,5,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,PA,04,43,3778,Donazione sangue,202305,2025-04-29T16:22:53.194,,,PA,04,Donazione sangue,43
3ec91f24eae6857178a89d0c,2,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,PD,14,38 giorni,88,Infortunio,202302,2025-03-08T23:47:45.173,,,PD,14,Infortunio,38
d9b68020ee6343a9653359c7,7,2024,174,MINISTERO DELLA CULTURA,,14,31,759,Malattia,202407,2025-08-06T21:41:04.996,,,BZ,14,Malattia,31
4485079ab0b9484f7c6cd4e4,5,2023,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,GE,10,43,320,Congedo parentale,202305,2025-09-24T14:24:11.948,,,GE,10,Congedo parentale,43
2ac59ba5222f8ed82419c57d,6,2023,188,AGENZIA DEL DEMANIO,VR,07,33,3960,Malattia,202306,2025-11-24T00:35:49.798,,,VR,07,Malattia,33
a9b4f576d5b088d598c8b94d,7,2023,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,AO,,41,2647,Permesso legge 104,202307,2025-11-01T22:10:58.064,,,AO,19,Permesso legge 104,41
56c22747734ca98adb8ad77a,3,24,174,MINISTERO DELLA CULTURA,LE,08,14,18,Congedo parentale,202403,2025-12-03T17:03:55.157,dato provvisorio,,LE,08,Congedo parentale,14
7aadb866ba7461f0b3532615,2,2023,34,MINISTERO DELLA GIUSTIZIA,TS,07,42,3001,Assenza per concorso,202302,2025-05-07T17:10:36.519,,,TS,07,Assenza per concorso,42
40c3f07b31950c6a0e091375,7,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,SS,10,40,2052,Congedo matrimoniale,202407,2025-09-13T04:44:32.427,,,SS,10,Congedo matrimoniale,40
a9cd4725c12a94f994f2f772,5,2024,103,CONSIGLIO NAZIONALE DELLE RICERCHE,TN,20,34,1750,Malattia,202405,2025-07-02T15:00:26.166,,,TN,20,Malattia,34
8f39dee7003c0c12db3ef2ca,9,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,BS,14,37,1952,Permesso sindacale,202309,2025-07-10T00:52:55.128,,,BS,14,Permesso sindacale,37
36ee2b76d916896b2631dd1c,10,2024,78,AGENZIA DELLE ENTRATE,BZ,01,42,1297,Congedo parentale,202410,2025-02-16T21:23:25.716,,,BZ,01,Congedo parentale,42
749c5cd2675880813fba39bc,10,2024,188,AGENZIA DEL DEMANIO,BO,17,18,1462,Assenza per concorso,202410,2025-07-02T01:17:52.659,,,BO,17,Assenza per concorso,18
89df132d7315afdef1dd741f,3,2023,56,MINISTERO DELLA DIFESA,AO,09,37,2900,Congedo matrimoniale,202303,2025-10-12T21:38:49.767,,,AO,09,Congedo matrimoniale,37
deb1cc2a69b8eeee32cadb8d,10,2024,288,MINISTERO DEGLI AFFARI ESTERI,MI,05,13,1529,Donazione sangue,202410,2025-06-21T04:39:52.131,,,MI,05,Donazione sangue,13
e0b7cf604d29b596345c3bac,8,2023,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,MI,06,38,3360,Infortunio,202308,2025-07-12T06:51:54.595,,,MI,06,Infortunio,38
fd6ab12b4f0127e6f3351181,7,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,FI,07,27 giorni,1675,INFORTUNIO,202307,2025-07-25T01:51:04.621,,,FI,07,Infortunio,27
f28908c751732be2a4e283fd,9,2023,91,ISTITUTO SUPERIORE DI SANITA',BO,07,18,771,Infortunio,202309,2025-05-31T07:02:16.246,,,BO,07,Infortunio,18
cab97d18757b6b4255f9b231,11,2024,145,MINISTERO DEL TURISMO,TN,04,31,1776,Ferie,202411,2025-06-26T01:41:36.754,,,TN,04,Ferie,31
10e561e68eb8ea30da4605c2,2,2024,78,AGENZIA DELLE ENTRATE,PA,02,21 giorni,2159,Malattia,202402,2025-05-22T07:22:48.698,,,PA,02,Malattia,21
bb064b83b4d2605c7d85aa75,2,2023,288,MINISTERO DEGLI AFFARI ESTERI,PD,11,20,34,CONGEDO MATRIMONIALE,202302,2025-11-26T18:15:02.581,,,PD,11,Congedo matrimoniale,20
b5be86a8c0a4658ce33557f0,9,2023,91,ISTITUTO SUPERIORE DI SANITA',RC,20,37,2361,Donazione sangue,202309,2025-08-31T14:40:00.758,,,RC,20,Donazione sangue,37
97e72c57c364c0f1446d03c3,5,2024,56,MINISTERO DELLA DIFESA,,01,16,2351,Aspettativa non retribuita,202405,2025-06-15T16:23:30.677,,,TO,01,Aspettativa non retribuita,16
d4d5390676b67943211dbc1e,2,2023,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PA,13,22,1366,Ferie,202302,2025-11-12T02:19:21.560,,,PA,13,Ferie,22
774e143e43feb64b0388083c,12,2024,145,MINISTERO DEL TURISMO,BO,11,21,186,Malattia,202412,2025-04-14T06:47:29.678,,,BO,11,Malattia,21
f055261eab86f82166d73138,4,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,AQ,20,47,3998,Donazione sangue,202304,2025-07-16T02:52:21.323,,,AQ,20,Donazione sangue,47
956e1c1d8c5f925ca5b25335,AGO,2024,56,MINISTERO DELLA DIFESA,CT,13,47,233,Congedo parentale,202408,2025-05-13T05:14:06.718,,,CT,13,Congedo parentale,47
cfcf0e2052ef98317dcf32ab,4,2023,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,VE,07,33,2917,Assenza per concorso,202304,2025-09-07T03:33:46.099,,,VE,07,Assenza per concorso,33
3b25aedf4ff5c99033aca394,Giugno,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,GE,15,50,1138,Assenza per concorso,202406,2025-10-27T19:02:53.728,,,GE,15,Assenza per concorso,50
0080d003fe9051cd3790f227,4,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,FI,14,45,2034,Congedo parentale,202304,2025-10-06T16:35:13.933,,,FI,14,Congedo parentale,45
fc43fadbeca7a75e9ce953c5,6,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,BA,18,29,2711,Permesso legge 104,202306,2025-05-03T18:16:35.783,,,BA,18,Permesso legge 104,29
87a22c5b75cf95fb7322070e,9,2024,56,MINISTERO DELLA DIFESA,CT,09,28 giorni,764,Assenza per concorso,202409,2025-11-26T23:16:35.610,,,CT,09,Assenza per concorso,28
a65c2f7aafe8cdf1b690d5c0,Novembre,2023,266,CORTE DEI CONTI,GE,02,39,1481,Infortunio,202311,2025-04-12T11:32:47.184,,,GE,02,Infortunio,39
97066e728edd93fe301fb905,8,2024,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,AO,20,45,1400,Permesso legge 104,202408,2025-08-09T02:41:01.929,,,AO,20,Permesso legge 104,45
c288826877676d975e9a47de,4,2023,288,MINISTERO DEGLI AFFARI ESTERI,PZ,01,41,612,Assenza per concorso,202304,2025-05-03T04:52:42.101,,,PZ,01,Assenza per concorso,41
b280f40a27bf899f03812049,12,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,FI,15,36,3138,Aspettativa non retribuita,202312,2025-03-04T13:55:17.084,,,FI,15,Aspettativa non retribuita,36
8769b6c02bcb97b4b2dd5e39,2,2024,162,ISTITUTO NAZIONALE DI ASTROFISICA,PD,09,39,720,Malattia,202402,2025-09-02T07:17:38.911,,,PD,09,Malattia,39
8c90debf3bf1e7be4382f610,2,2024,174,MINISTERO DELLA CULTURA,BA,12,41,3437,Ferie,202402,2025-09-25T01:25:17.973,,,BA,12,Ferie,41
4fa2f3474cf8940cd288caa9,11,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,BZ,07,23,2320,Permesso legge 104,202311,2025-08-27T21:45:20.248,,,BZ,07,Permesso legge 104,23
