id_record,mese_competenza,codice_amministrazione,amministrazione,sigla_sindacale,descrizione_sindacale,numero_deleghe,importo_ritenuto,importo_versato,differenza,comparto,stato_flusso,note_operatore,Codice Amministrazione
9ee01270-895b-c55c-5b28-687bea5bbc45,2024-11,00266,CORTE DEI CONTI,FLP,Federazione Lavoratori Pubblici,720,8247.22,8075.23,171.99,FUNZIONI CENTRALI,CONSOLIDATO,,266
2237030b-5149-8b32-4b28-3941885d10b9,2024-09,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,311,7189.51,7117.45,72.06,FUNZIONI CENTRALI,CONSOLIDATO,,127
ad46051b-d172-2c90-fc00-8a44c6464eda,2024-03,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CGS,Confederazione Generale Sindacale,831,8135.08,8090.99,44.09,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
9dd587dc-ff39-7548-9f44-e04d6b592386,2023-03,00091,ISTITUTO SUPERIORE DI SANITA',SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,831,2432.88,2371.75,61.13,SANITA',CONSOLIDATO,,91
454e428c-468e-7215-e5c3-ee4a5a1370ed,2024-06,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,CISL FP,Federazione Pubblica CISL,216,4790.82,4773.46,17.36,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
1b4a6aee-3e05-f756-dc0a-3bd818d78759,2023-02,00078,AGENZIA DELLE ENTRATE,USB PI,Unione Sindacale di Base,606,13121.45,12893.51,227.94,FUNZIONI CENTRALI,CONSOLIDATO,,78
4e6def75-d51d-abf7-190f-9d559cae26d9,2024-06,00174,MINISTERO DELLA CULTURA,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,631,3722.8,3664.62,58.18,FUNZIONI CENTRALI,CONSOLIDATO,,174
4fcfe5d5-7668-4f46-59d7-a38069379f2f,2024-10,00091,ISTITUTO SUPERIORE DI SANITA',SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,861,3436.5,3367.4,69.1,SANITA',CONSOLIDATO,,91
c676b524-31b7-ba44-f116-9a44e24707e9,2024-08,00288,MINISTERO DEGLI AFFARI ESTERI,CISL FP ,Federazione Pubblica CISL,286,2790.62,2742.13,48.49,,CONSOLIDATO,,288
005877b6-4af3-aabb-4897-daa9be329900,2024-12,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,709,17806.12,17515.05,291.07,FUNZIONI CENTRALI,CONSOLIDATO,,219
110b568c-146e-693c-60b3-18938a53227b,2023-11,00034,MINISTERO DELLA GIUSTIZIA,UIL PA,Unione Italiana Lavoratori PA,84,2901707,28693.38,323.69,FUNZIONI CENTRALI,CONSOLIDATO,,34
e6d6431a-776b-62c4-847b-1b76651b9753,2024-10,00056,MINISTERO DELLA DIFESA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,132,73246.91,71152.83,2094.08,SICUREZZA-DIFESA,CONSOLIDATO,,56
abc6cf11-5c89-6ac1-27fc-b54c0442bbef,2023-02,00034,MINISTERO DELLA GIUSTIZIA,USB PI,Unione Sindacale di Base,644,160923,1564.42,44.81,FUNZIONI CENTRALI,CONSOLIDATO,,34
0b47f834-d8ce-0faa-cb92-cb2ef29ff5e7,2024-06,00078,AGENZIA DELLE ENTRATE,CISL FP,Federazione Pubblica CISL,582,1381.03,1364.24,16.79,FUNZIONI CENTRALI,CONSOLIDATO,rettifica manuale,78
3e07b27e-ca90-b038-b4b8-9eb6a2c557a9,2024-12,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CISL FP,Federazione Pubblica CISL,722,18923.98,18879.2,44.78,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
ae0c704e-9cbc-3364-ea69-0fe1e5b61f1e,2024-08,00174,MINISTERO DELLA CULTURA,cgil fp,Federazione Lavoratori Funzione Pubblica CGIL,189,5884.97,5819.71,65.26,FUNZIONI CENTRALI,CONSOLIDATO,,174
04d09d82-1495-2e45-c0d7-9139bb6363f0,2023-07,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,183,1391.79,1380.19,11.6,FUNZIONI CENTRALI,CONSOLIDATO,,258
0e84eb38-a2ee-e1a9-277f-bf9682c78bf0,2023-09,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,CGS,--,24,4587.75,4499.21,88.54,FUNZIONI CENTRALI,CONSOLIDATO,,201
8c2fdabf-a130-028e-fdda-73e150399411,2024-12,00078,AGENZIA DELLE ENTRATE,CSE,Confederazione Sindacati Europei,581,521.66,518.38,3.28,FUNZIONI CENTRALI,CONSOLIDATO,,78
707e3d51-5c5a-e691-c83f-9ea636f73893,2024-09,00279,AVVOCATURA GENERALE DELLO STATO,DIRSTAT,Federazione Dirigenti Statali,475,8829.44,8800.75,28.69,FUNZIONI CENTRALI,CONSOLIDATO,,279
88e9eb38-202f-2fa0-5cb2-a27c88722e4c,2023-08,00162,ISTITUTO NAZIONALE DI ASTROFISICA,USB PI,Unione Sindacale di Base,1,6767.75,6678.92,88.83,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
628cca97-69f4-70f7-e608-239734265c6f,2024-09,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,SNALS ,Sindacato Nazionale Autonomo Lavoratori Scuola,871,2416.73,2406.06,10.67,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
bf701103-1f6f-d2a6-e7f1-ecc4a986bcff,2023-02,00078,AGENZIA DELLE ENTRATE,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,366,5202.75,5151.88,50.87,FUNZIONI CENTRALI,CONSOLIDATO,,78
be4da764-e142-59dd-9403-091aad96828f,2024-10,00091,ISTITUTO SUPERIORE DI SANITA',CGIL FP ,Federazione Lavoratori Funzione Pubblica CGIL,39,1006.36,986.7,19.66,SANITA',CONSOLIDATO,,91
0f212c56-7e0f-318c-7c8a-fb18d7f2028d,2024-08,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,cgs,Confederazione Generale Sindacale,661,6568.15,6533.79,34.36,FUNZIONI CENTRALI,CONSOLIDATO,,258
10ebf3a2-26a8-ecc4-4afc-b874b5bc28f6,2023-11,00266,CORTE DEI CONTI,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,768,44420.44,43954.11,466.33,FUNZIONI CENTRALI,CONSOLIDATO,,266
acf1fe31-028b-a682-99f9-c0c1ef70003f,2024-04,00091,ISTITUTO SUPERIORE DI SANITA',UIL PA,Unione Italiana Lavoratori PA,554,959.72,933.99,25.73,,CONSOLIDATO,,91
2e0a186f-5d74-b3c7-81db-80cc2a645aa9,2023-05,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,UIL PA,Unione Italiana Lavoratori PA,452,2695.45,2623.36,72.09,FUNZIONI CENTRALI,CONSOLIDATO,,127
5e33d173-dfe9-f3bb-25fb-bc22cb806687,2024-05,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,INTESA FP ,Intesa Funzione Pubblica,177,1872.32,1833.3,39.02,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
8df91820-7b72-20a1-2c77-6bab5ec8f63a,2024-06,00266,CORTE DEI CONTI,USB PI,Unione Sindacale di Base,634,976.28,960.31,15.97,FUNZIONI CENTRALI,CONSOLIDATO,,266
fcec51f4-59da-d19f-7fc0-046f567b3737,2024-09,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,UIL PA ,Unione Italiana Lavoratori PA,33,46950.84,45717.59,1233.25,FUNZIONI CENTRALI,CONSOLIDATO,,201
d8247ba6-8a54-4140-49b1-8d421e22d0c8,2024-12,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,856,7565.77,7370.98-,194.79,FUNZIONI CENTRALI,CONSOLIDATO,,201
983ab6ed-4027-bfff-2d3e-27d97cc156ee,2023-09,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,DIRSTAT,Federazione Dirigenti Statali,367,24000.85,23621.12,379.73,FUNZIONI CENTRALI,CONSOLIDATO,,247
db8bb438-b20c-a054-5879-3c94564f3216,2024-12,00162,ISTITUTO NAZIONALE DI ASTROFISICA,USB PI,Unione Sindacale di Base,20,424.5,415.69,8.81,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
f1876fd9-f8db-be76-ae4d-5238aa6a26bd,2024-02,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,743,3635.86,3573.46,62.4,FUNZIONI CENTRALI,CONSOLIDATO,,201
344a9ee9-c136-e379-a2e8-cccc883f0187,2024-05,00266,CORTE DEI CONTI,INTESA FP,Intesa Funzione Pubblica,557,8217.33,8179.67,37.66,,CONSOLIDATO,,266
336c0a9d-5738-36af-23c0-d25303f2e76b,2023-08,00279,AVVOCATURA GENERALE DELLO STATO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,326,875.47,857.71,17.76,FUNZIONI CENTRALI,CONSOLIDATO,,279
c67a25cf-c17e-06fe-41e0-769b7a017004,2024-03,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,INTESA FP,Intesa Funzione Pubblica,710,6625.51,6461.95,163.56,FUNZIONI CENTRALI,CONSOLIDATO,,219
d9f40e00-a671-93f8-0021-1f97734ca2f4,2023-05,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CISL FP,Federazione Pubblica CISL,85,29137.93,28742.98,394.95,FUNZIONI CENTRALI,CONSOLIDATO,,127
79ad7e9f-f6ec-d89f-da86-21fff906b9c7,2024-06,00145,MINISTERO DEL TURISMO,CGS,Confederazione Generale Sindacale,39,1374.19,1370.63,3.56,FUNZIONI CENTRALI,CONSOLIDATO,,145
59a211bd-7686-2e92-98b5-5e61d2127e0c,2023-11,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,680,6483.49,6346.35,137.14,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
c3c0e291-4988-6c7e-cd81-a212fece389d,2024-06,00174,MINISTERO DELLA CULTURA,anief,Associazione Nazionale Insegnanti e Formatori,724,11386.48,11337.25,49.23,FUNZIONI CENTRALI,CONSOLIDATO,,174
21016752-1f05-6db0-fb75-277788412127,2023-10,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CISL FP,Federazione Pubblica CISL,814,1609.21,1591.71,17.5,FUNZIONI CENTRALI,CONSOLIDATO,,127
7ca60832-b177-fd12-956f-b37260332bf7,2023-02,00056,MINISTERO DELLA DIFESA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,164,10059.71,9996.19,63.52,SICUREZZA-DIFESA,CONSOLIDATO,,56
c6093b7d-36c9-3089-b2c5-6c6ca067a358,2023-11,00145,MINISTERO DEL TURISMO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,5,6811.84,6655.93,155.91,FUNZIONI CENTRALI,CONSOLIDATO,,145
f1e1edda-875f-1c04-8481-7023774f7ba9,2023-03,00162,ISTITUTO NAZIONALE DI ASTROFISICA,flp,Federazione Lavoratori Pubblici,717,3445.78,3353.1,92.68,ISTRUZIONE E RICERCA,CONSOLIDATO,rettifica manuale,162
ec267c6b-6464-14f0-14d0-0459da7653db,2023-11,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,DIRSTAT ,Federazione Dirigenti Statali,782,2596.64,2570.22,26.42,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
af7881e9-19a4-6dc6-08d2-598624de62c6,2023-09,00145,MINISTERO DEL TURISMO,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,344,19218.64,18745.18,473.46,FUNZIONI CENTRALI,CONSOLIDATO,,145
b73b4c71-5e59-ce7b-aa5b-fd19cacad01e,2024-02,00145,MINISTERO DEL TURISMO,FLP,Federazione Lavoratori Pubblici,3,2276.51,2220.97-,55.54,FUNZIONI CENTRALI,CONSOLIDATO,,145
ab69ae2d-daaa-7e10-074a-56fa9d48aac4,2023-12,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,UIL PA,Unione Italiana Lavoratori PA,350,19311.42,18881.31,430.11,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
d6fa2854-3702-a93c-717d-60b620ec2d0f,2024-09,00174,MINISTERO DELLA CULTURA,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,143,1037.32,1021.6,15.72,FUNZIONI CENTRALI,CONSOLIDATO,,174
67f74ea3-2ef6-2acb-d2d4-12b4fd2035c0,2023-04,00288,MINISTERO DEGLI AFFARI ESTERI,CISL FP,Federazione Pubblica CISL,431,4892.13,4872.61,19.52,FUNZIONI CENTRALI,CONSOLIDATO,,288
012f9ca9-9f71-3868-ab12-325a3f76a7b1,2023-04,00188,AGENZIA DEL DEMANIO,USB PI,Unione Sindacale di Base,887,15504.35,15317.97,186.38,FUNZIONI CENTRALI,CONSOLIDATO,,188
12e6fb2f-b5ad-a789-6fb5-e6b64c373b06,2024-11,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,USB PI,Unione Sindacale di Base,647,34171.31,33446.88,724.43,FUNZIONI CENTRALI,CONSOLIDATO,,127
de0bd464-7800-2a77-190d-7dbc4b6732ea,2023-10,00279,AVVOCATURA GENERALE DELLO STATO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,582,7556.57,7500.97,55.6,FUNZIONI CENTRALI,CONSOLIDATO,,279
57edcb15-0bf1-a7a9-fa7b-5f0409c42b22,2024-04,00078,AGENZIA DELLE ENTRATE,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,476,1001.53,992.51,9.02,FUNZIONI CENTRALI,CONSOLIDATO,,78
e94107c8-c8c2-7290-daa9-6c5c9b1a3713,2024-11,00056,MINISTERO DELLA DIFESA,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,385,5119.81,5073.62,46.19,SICUREZZA-DIFESA,CONSOLIDATO,,56
1b267d5c-0aa0-9a3e-7aec-244584f244f3,2023-08,00078,AGENZIA DELLE ENTRATE,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,486,40087,395.22,5.65,FUNZIONI CENTRALI,CONSOLIDATO,,78
0c055e68-82ce-4f3f-1be8-9b852590607a,2024-01,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CISL FP,ND,315,20995.41,20986.86,8.55,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
b0132e67-3566-388c-a0a2-c5b9db550d2a,2023-06,00091,ISTITUTO SUPERIORE DI SANITA',UIL PA,Unione Italiana Lavoratori PA,323,2963.35,2913.16,50.19,SANITA',CONSOLIDATO,,91
3fbacf14-d37e-afb1-f8ab-783402e2417e,2023-04,00279,AVVOCATURA GENERALE DELLO STATO,CGIL FP ,Federazione Lavoratori Funzione Pubblica CGIL,733,1902.65,1900.57,2.08,FUNZIONI CENTRALI,CONSOLIDATO,,279
a5223a03-4778-d882-cfd7-ca2d7fc657fa,2024-02,00091,ISTITUTO SUPERIORE DI SANITA',intesa fp,Intesa Funzione Pubblica,714,1384.29,1346.4,37.89,SANITA',CONSOLIDATO,,91
34633133-4797-31c9-d3b9-ea923b59a804,2023-06,00091,ISTITUTO SUPERIORE DI SANITA',UIL PA,Unione Italiana Lavoratori PA,388,10811.64,10803.76,7.88,SANITA',CONSOLIDATO,,91
817927e7-f692-7183-526d-5a3a61146cf4,2024-09,00145,MINISTERO DEL TURISMO,FLP,Federazione Lavoratori Pubblici,179,1993.62,1991.55,2.07,FUNZIONI CENTRALI,CONSOLIDATO,,145
982ac604-0646-b3b9-4ad9-6f069198a5ea,2023-05,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,ANIEF,Associazione Nazionale Insegnanti e Formatori,537,15596.09,15591.31,4.78,FUNZIONI CENTRALI,CONSOLIDATO,,127
4f43710e-9f42-262c-49ed-faccba0e8a63,2023-10,00188,AGENZIA DEL DEMANIO,UIL PA,Unione Italiana Lavoratori PA,872,17315.69,16942.15,373.54,FUNZIONI CENTRALI,CONSOLIDATO,,188
36927c65-8ed6-ede9-c2a6-81150023f43b,2023-10,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CISL FP,Federazione Pubblica CISL,875,4751.45,4640.34-,111.11,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
57fc06f3-d982-f81b-c8c4-369f9c409052,2024-01,00279,AVVOCATURA GENERALE DELLO STATO,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,206,53737.39,53649.11,88.28,FUNZIONI CENTRALI,CONSOLIDATO,,279
927cc5e3-ca95-ec86-5db3-352dcd034d43,2023-10,00162,ISTITUTO NAZIONALE DI ASTROFISICA,CISL FP,Federazione Pubblica CISL,806,15313.09,15041.29,271.8,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
2c7cb509-6f64-3a67-433a-3545f80a9c9a,2023-08,00056,MINISTERO DELLA DIFESA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,476,7097.37,7023.26,74.11,SICUREZZA-DIFESA,CONSOLIDATO,,56
e9003443-ea0d-d69c-2be9-cf175dd7f016,2024-12,00078,AGENZIA DELLE ENTRATE,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,631,7221.52,7119.95,101.57,FUNZIONI CENTRALI,CONSOLIDATO,,78
eea485d8-03aa-35a3-ceb9-2b808bd4aa85,2024-04,00056,MINISTERO DELLA DIFESA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,783,4251.73,4163.11,88.62,SICUREZZA-DIFESA,CONSOLIDATO,,56
ad240c38-a52e-f072-0296-fb1062677ec3,2023-12,00145,MINISTERO DEL TURISMO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,114,479.94,479.57,0.37,FUNZIONI CENTRALI,CONSOLIDATO,,145
a75a1bd2-5bf0-2ef4-6892-f0c0f160678d,2023-09,00034,MINISTERO DELLA GIUSTIZIA,CISL FP,Federazione Pubblica CISL,543,2365.55,2352.42,13.13,FUNZIONI CENTRALI,CONSOLIDATO,,34
0250fb4f-0455-c86b-0196-473a1f802876,2023-09,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,Cisl Fp,Federazione Pubblica CISL,600,20877.73,20751.83,125.9,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
8dea7ea7-ce01-ae9c-b5c3-813b67a72e5b,2024-01,00266,CORTE DEI CONTI,UIL PA,Unione Italiana Lavoratori PA,848,19176.1,18944.57,231.53,FUNZIONI CENTRALI,CONSOLIDATO,,266
bfc564f7-e4f3-fed2-2694-22a492c6f628,2024-03,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,210,2852.57,2828.61,23.96,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
bd16f98c-949d-b974-4124-ce282a8f84d0,2023-04,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,253,3772.21,3714.04,58.17,FUNZIONI CENTRALI,CONSOLIDATO,,219
933b8a51-5444-baea-1d29-fd9fdf9a745b,2024-01,00288,MINISTERO DEGLI AFFARI ESTERI,uil pa,Unione Italiana Lavoratori PA,727,1175.52,1143.42,32.1,,CONSOLIDATO,,288
4a03fe3d-f9fc-1016-44ef-e701ce7e472f,2024-03,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,DIRSTAT,Federazione Dirigenti Statali,79,4899.72,4758.23,141.49,FUNZIONI CENTRALI,CONSOLIDATO,,201
f4d72144-badd-08d8-1291-d03b4c16ecc1,2023-10,00266,CORTE DEI CONTI,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,209,18241.94,18208.18-,33.76,FUNZIONI CENTRALI,CONSOLIDATO,,266
0ecbcb59-70fc-8cb4-efbd-e7a4f2a41daa,2023-06,00266,CORTE DEI CONTI,UIL PA,Unione Italiana Lavoratori PA,575,545.04,530.38,14.66,FUNZIONI CENTRALI,CONSOLIDATO,,266
855a3e8c-1968-fe51-68ea-29a476adae3b,2024-02,00118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,407,3134.63,3079.05,55.58,FUNZIONI CENTRALI,CONSOLIDATO,,118
cb45dccb-f80d-b26f-db9a-b8ffd6f84da9,2023-08,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CISL FP,Federazione Pubblica CISL,845,2736.79,2682.11,54.68,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
15029bd8-a52e-df66-bafa-1d798b12f434,2024-04,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,885,4102.67,3987.41,115.26,FUNZIONI CENTRALI,CONSOLIDATO,,258
9a557a38-a21b-bef8-7fcd-d3d3fd8bbd7a,2024-01,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,UIL PA,Unione Italiana Lavoratori PA,313,6213.86,6211.34,2.52,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
d0b66260-aabd-77d6-0b8c-a77b4fe5f2b2,2024-03,00188,AGENZIA DEL DEMANIO,ANIEF,Associazione Nazionale Insegnanti e Formatori,638,4602.37,4477.93,124.44,FUNZIONI CENTRALI,CONSOLIDATO,,188
98b74f26-de0c-3392-9ea4-58afeef9de46,2024-01,00091,ISTITUTO SUPERIORE DI SANITA',FLP,Federazione Lavoratori Pubblici,870,8745.44,8524.25,221.19,SANITA',CONSOLIDATO,,91
45826ab5-1fb0-4733-8be4-350a318d39a9,2023-03,,CONSIGLIO NAZIONALE DELLE RICERCHE,CONFSAL UNSA,,385,3168.79,3146.3,22.49,ISTRUZIONE E RICERCA,CONSOLIDATO,rettifica manuale,103
6e91fa3a-557f-76ca-e959-8fc859a13469,2023-07,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,763,5582.2,5527.08,55.12,FUNZIONI CENTRALI,CONSOLIDATO,,201
34583b5e-59c4-0a45-1339-c77049b2a738,2023-01,00266,CORTE DEI CONTI,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,405,2705.77,2698.53,7.24,,CONSOLIDATO,,266
10d7a8eb-2297-1bc8-38ee-d16a9f78f5ee,2023-02,00118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,420,1284291,12663.61,179.3,FUNZIONI CENTRALI,CONSOLIDATO,,118
0f8a5285-c37f-826a-22cc-0d1fcb9493de,2023-06,00174,MINISTERO DELLA CULTURA,ANIEF,Associazione Nazionale Insegnanti e Formatori,419,9759.13,9629.72,129.41,FUNZIONI CENTRALI,CONSOLIDATO,,174
8c23f470-b57e-9a4c-802d-6b85068a00d0,2024-10,00174,MINISTERO DELLA CULTURA,CGS,Confederazione Generale Sindacale,337,1022.91,1009.89,13.02,FUNZIONI CENTRALI,CONSOLIDATO,,174
94e2930d-5cd1-02f2-692e-60229d67ccb0,2023-08,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,UIL PA,Unione Italiana Lavoratori PA,110,19281.51,18878.24,403.27,FUNZIONI CENTRALI,CONSOLIDATO,,127
2a7c65d2-36ab-021f-1afb-aa9d08f421eb,2024-08,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,UIL PA,Unione Italiana Lavoratori PA,192,6266.55,6215.75,50.8,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
4a8963d4-8230-c7af-0a71-6cdcac29fc1a,2024-09,ND,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,409,20097.48,19954.71,142.77,FUNZIONI CENTRALI,CONSOLIDATO,,219
622b7db8-9825-b022-c925-0ea0c349f399,2023-03,00174,MINISTERO DELLA CULTURA,INTESA FP,Intesa Funzione Pubblica,747,6835.59,6683.19,152.4,FUNZIONI CENTRALI,CONSOLIDATO,,174
c9acb5db-661c-8887-9f74-1bb71be20157,2023-02,00174,MINISTERO DELLA CULTURA,UIL PA,Unione Italiana Lavoratori PA,308,2236.49,2180.99,55.5,FUNZIONI CENTRALI,CONSOLIDATO,,174
8f401a21-6634-037e-b880-9236dd6fa7be,2023-10,00188,AGENZIA DEL DEMANIO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,77,2721.36,2662.02,59.34,FUNZIONI CENTRALI,CONSOLIDATO,,188
ce221876-95c7-939e-b0fe-48ed99b37b6d,2024-03,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,ANIEF,Associazione Nazionale Insegnanti e Formatori,696,22204.45,21644.65,559.8,FUNZIONI CENTRALI,CONSOLIDATO,rettifica manuale,219
864c69c3-a7ea-89e2-7b65-3e0258779e33,2024-06,00091,ISTITUTO SUPERIORE DI SANITA',FLP,Federazione Lavoratori Pubblici,501,1528.99,1512.57,16.42,SANITA',CONSOLIDATO,,91
3ed8f144-1259-da06-ac05-a49ba2e9ef3e,2024-08,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,FLP,Federazione Lavoratori Pubblici,886,1565.66,1526.34,39.32,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
8245c167-fd85-7b82-8951-9ecd9ca665e3,2023-03,00174,MINISTERO DELLA CULTURA,CSE,Confederazione Sindacati Europei,501,5603.84,5510.72,93.12,FUNZIONI CENTRALI,CONSOLIDATO,,174
68914e32-6f3a-0f94-5392-a28da3b2fcef,2023-10,00188,AGENZIA DEL DEMANIO,CISL FP,Federazione Pubblica CISL,316,1412.1,1396.81,15.29,FUNZIONI CENTRALI,CONSOLIDATO,,188
7e17a4da-df62-61b9-ad3d-267225cc37ff,2023-03,00091,ISTITUTO SUPERIORE DI SANITA',CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,794,4056.65,3999.33,57.32,SANITA',CONSOLIDATO,,91
1fe763ba-d0c7-97cc-67ff-cbf017c7fa20,2023-12,00056,MINISTERO DELLA DIFESA,FLP,Federazione Lavoratori Pubblici,16,1247.91,1210.94,36.97,SICUREZZA-DIFESA,CONSOLIDATO,,56
23eca455-fb60-ee30-74f7-cfaf6ecacdf7,2024-03,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,276,6006.08,5963.57,42.51,FUNZIONI CENTRALI,CONSOLIDATO,,219
b3258f16-a0a4-39e4-9620-bc32ed775bdc,2023-02,00162,ISTITUTO NAZIONALE DI ASTROFISICA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,595,1408.83,1381.17,27.66,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
a877148b-6eb8-ae4f-5f08-86654dff687d,2024-09,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CISL FP,Federazione Pubblica CISL,327,30591.64,29803.5,788.14,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
57a13064-9252-e5c3-d0d6-5843f7b2ba92,2023-07,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CSE,Confederazione Sindacati Europei,587,70031.9,69978.91,52.99,FUNZIONI CENTRALI,CONSOLIDATO,,219
