_id,periodo,cod_ente,denominazione_ente,cod_gestione,gestione,cod_voce,voce_contributiva,imponibile,contributo,aliquota,ripartizione_geografica,data_estrazione,annotazioni,sistema_origine,Gestione,cod voce ext
85fe6b7c246942f267c68fac,2023-12,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,3,Cassa previdenza dipendenti enti locali,15,Contributo disoccupazione,552379.26,50763.65,9.19,Isole,2025-05-02T17:17:09.844,,,Cassa previdenza dipendenti enti locali,15
b6f06b5f9a33bfc9b0a94d7d,202409,56,MINISTERO DELLA DIFESA,1,Fondo pensioni lavoratori dipendenti,18,Contributo malattia,144758.7,35031.61,24.2,Centro,1712335805147,,,Fondo pensioni lavoratori dipendenti,18
6313e713f7d67f051bfbdbb7,202307,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,2,Gestione separata,15,Contributo disoccupazione,54838.42,13270.9,24.2,Nord-est,2024-09-14T10:40:57.800,,,Gestione separata,15
61eea4d9a0b28b7fe656136a,202408,288,MINISTERO DEGLI AFFARI ESTERI,2,Gestione separata,18,Contributo malattia,8622.77,2845.51,***,Nord-est,2024-02-20T06:50:15.550,,,Gestione separata,18
f4d2c9c2f2c8605f69f3da8c,202310,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,2,Gestione separata,19,Contributo ANF,148822.96,35419.85999999842,,Nord-est,2024-05-16T05:08:09.403,,,Gestione separata,19
3b13ff3258d986c7d7631ade,202405,266,CORTE DEI CONTI,2,Gestione separata,13,Contributo assistenza,97511.73,23207.789999999644,23.8,Nord-ovest,2024-03-14T08:56:24.772,,,Gestione separata,13
40696f90ebffb8901ed2a8a1,202406,174,MINISTERO DELLA CULTURA,2,Gestione separata,14,Contributo maternita',"527.492,34",46419.33,8.8,Centro,2024-02-20T16:58:01.574,,,Gestione separata,14
7cf0125ecace2b9150afcf60,202404,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,5,Assicurazione generale obbligatoria,17,Contributo ENPDEP,343743.62,83185.96,24.2,Sud,2025-03-08T07:29:25.018,,,Assicurazione generale obbligatoria,17
bd7286476b4be124e1830572,202401,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,2,Gestione separata,10,Contributo IVS a carico ente,47966.29,15828.88,33.0,Nord-ovest,2024-04-02T03:22:43.871,,,Gestione separata,10
ab0f239c3e8dc128397368e4,202408,,ISTITUTO SUPERIORE DI SANITA',2,Gestione separata,18,Contributo malattia,288398.49,68638.84,23.8,Nord-est,2024-05-02T02:25:19.365,verifica in corso,,Gestione separata,18
e155dcfeaee48b70a6da61cf,202301,34,MINISTERO DELLA GIUSTIZIA,4,Fondo credito,19,Contributo ANF,69848.59,2011.64,2.88,Sud,2024-01-21T16:47:16.505,,,Fondo credito,19
fa4b08c30eab9435d8ba0bc0,202408,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,5,Assicurazione generale obbligatoria,10,Contributo IVS a carico ente,262546.8,86640.44000000203,33.0,Nord-ovest,2024-12-24T15:00:16.775,,,Assicurazione generale obbligatoria,10
e67d80529c236361f8e3e4ff,202412,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Fondo credito,18,Contributo malattia,278974.77,67511.89,24.2,Centro,2025-05-07T20:32:11.479,,,Fondo credito,18
c72915581536e963cb664f92,202310,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,4,Fondo credito,12,Contributo TFR,"147.718,80",35157.07,23.8,Nord-est,2024-08-10T23:04:05.605,,,Fondo credito,12
63471d3b8107f3ddb01cc9af,202304,56,MINISTERO DELLA DIFESA,3,Cassa previdenza dipendenti enti locali,17,Contributo ENPDEP,158271.0,4558.2,2.88,Nord-est,2024-09-08T01:23:48.965,,,Cassa previdenza dipendenti enti locali,17
dd646de16dba9b37516222a5,202303,NON DISPONIBILE,ISTITUTO SUPERIORE DI SANITA',1,Fondo pensioni lavoratori dipendenti,17,Contributo ENPDEP,258412.47,61502.17000000037,23.8,Isole,2025-03-03T01:58:42.584,,,Fondo pensioni lavoratori dipendenti,17
e26b6017b0d3e0ce6a681347,202407,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Cassa previdenza dipendenti enti locali,12,Contributo TFR,60959.37,20116.59,33.0,Nord-est,21/02/2024,,,Cassa previdenza dipendenti enti locali,12
4c332656846af09669ce0185,202411,***,CONSIGLIO NAZIONALE DELLE RICERCHE,1,Fondo pensioni lavoratori dipendenti,19,Contributo ANF,71527.7,17023.59,23.8,Centro,2024-12-11T17:50:34.992,,,Fondo pensioni lavoratori dipendenti,19
647384b31996310c2b3e31fc,202310,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,3,Cassa previdenza dipendenti enti locali,18,Contributo malattia,50567.39,16687.24,33.0,Isole,1743291243364,verifica in corso,,Cassa previdenza dipendenti enti locali,18
a4b41728c881c1cc8885c3ff,202303,78,AGENZIA DELLE ENTRATE,4,Fondo credito,17,Contributo ENPDEP,"460.483,96",111437.12,24.2,Isole,2024-03-02T02:40:15.842,,,Fondo credito,17
9139334edd8566ba906af44c,202308,279,AVVOCATURA GENERALE DELLO STATO,4,Fondo credito,11,Contributo IVS a carico dipendente,85555.57,2464.0,2.88,Nord-ovest,2024-05-07T14:23:44.621,,,Fondo credito,11
d4a8db0b2bb8f34a038e5b1a,202406,78,AGENZIA DELLE ENTRATE,4,Fondo credito,14,Contributo maternita',27060.35,2381.31,8.8,Isole,2024-01-19T18:20:53.596,,,Fondo credito,14
0e3ff01726dc19030f3cd308,2024-02,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Fondo credito,11,Contributo IVS a carico dipendente,18570.94,1706.67,9.19,Isole,2024-10-29T11:08:10.826,,,Fondo credito,11
0801a355296f7d2120266e60,202302,266,CORTE DEI CONTI,4,Fondo credito,11,Contributo IVS a carico dipendente,337967.95,31059.25,9.19,Centro,2025-03-13T17:58:50.502,,,Fondo credito,11
630feecb34f9c95df4018326,202406,162,ISTITUTO NAZIONALE DI ASTROFISICA,2,Gestione separata,10,Contributo IVS a carico ente,191794.02,46414.15,24.2,Centro,2024-06-30T22:56:43.713,,,Gestione separata,10
c2bceb422d477e4073c57b45,202309,56,MINISTERO DELLA DIFESA,5,Assicurazione generale obbligatoria,14,Contributo maternita',466137.46,110940.72,23.8,Nord-est,2024-11-30T17:36:10.056,,,Assicurazione generale obbligatoria,14
deb8493db88bce4c594e95ff,2023-05,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,1,Fondo credito,13,Contributo assistenza,125122.89,30279.74,24.2,Isole,2024-04-10T17:25:50.383,,,Fondo pensioni lavoratori dipendenti,13
f33060c22ffe37b2efb7ee52,202403,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,5,Assicurazione generale obbligatoria,13,Contributo assistenza,826172.17,72703.15,8.8,Sud,2025-01-01T15:03:00.633,,,Assicurazione generale obbligatoria,13
4596300beecc5aef1dba661d,202409,56,MINISTERO DELLA DIFESA,4,Fondo credito,12,Contributo TFR,270462.49,89252.62,33.0,Isole,2024-07-23T01:09:43.769,,,Fondo credito,12
81ddb4836a60eb558806ab2b,202306,145,MINISTERO DEL TURISMO,3,Fondo pensioni lavoratori dipendenti,11,Contributo IVS a carico dipendente,189055.87,16636.92,8.8,Isole,1716891387840,,,Cassa previdenza dipendenti enti locali,11
9a6298233b57e2fb7a6c7850,202408,279,AVVOCATURA GENERALE DELLO STATO,2,Gestione separata,15,Contributo disoccupazione,11701.42,2784.94,23.8,Nord-est,2024-12-13T09:52:55.269,,,Gestione separata,15
99bc47241980d2aca89e7f8c,202304,279,AVVOCATURA GENERALE DELLO STATO,3,Cassa previdenza dipendenti enti locali,10,Contributo IVS a carico ente,114730.18,3304.23,2.88,Nord-ovest,2025-04-01T13:55:16.618,,,Cassa previdenza dipendenti enti locali,10
fc4ba8cf82ca3849af3306fc,202407,56,MINISTERO DELLA DIFESA,3,Cassa previdenza dipendenti enti locali,10,Contributo IVS a carico ente,"73.404,81",17470.34,23.8,Isole,2024-12-14T22:02:02.491,,,Cassa previdenza dipendenti enti locali,10
4ba1586bc36eef029429752a,202309,188,AGENZIA DEL DEMANIO,5,Assicurazione generale obbligatoria,19,Contributo ANF,440424.6,40475.02,9.19,Sud,2024-07-22T13:18:12.338,,,Assicurazione generale obbligatoria,19
f09ee552da43cf56f264c8ad,202407,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,1,Fondo pensioni lavoratori dipendenti,19,Contributo ANF,"1.044.853,42",30091.78,2.88,Centro,2024-09-03T03:31:14.572,,,Fondo pensioni lavoratori dipendenti,19
8437e681247e5b7cad623c24,202405,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,4,Fondo credito,11,Contributo IVS a carico dipendente,76517.99,6733.58,8.8,Nord-ovest,2024-05-04T23:13:18.941,,,Fondo credito,11
b64af616d7aba76613034bf3,202307,233,,3,Cassa previdenza dipendenti enti locali,10,Contributo IVS a carico ente,"284.939,64",94030.08,33.0,Sud,2024-04-05T21:55:25.261,,,Cassa previdenza dipendenti enti locali,10
b521ca4f6f1bebef6fa21a5a,202408,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,2,Gestione separata,17,Contributo ENPDEP,327720.71,108147.83000000026,33.0,Nord-ovest,2024-07-29T15:42:14.092,,,Gestione separata,17
0749859ded01693cd5474d1c,202405,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,3,Cassa previdenza dipendenti enti locali,11,Contributo IVS a carico dipendente,83919.25,2416.87,2.88,Sud,2024-04-17T06:18:04.900,,,Cassa previdenza dipendenti enti locali,11
1c2c3ca0b56af1f00b15269f,202307,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,1,Fondo pensioni lavoratori dipendenti,15,Contributo disoccupazione,131049.18,31189.7,23.8,Centro,2025-01-01T17:05:56.238,,,Fondo pensioni lavoratori dipendenti,15
eb852a59602c17bb64f7d001,202312,103,CONSIGLIO NAZIONALE DELLE RICERCHE,1,Fondo pensioni lavoratori dipendenti,14,Contributo maternita',168347.38,40066.68,23.8,Isole,2024-08-19T14:38:46.708,,,Fondo pensioni lavoratori dipendenti,14
82583b2817295c1267d65656,202301,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,2,Gestione separata,10,Contributo IVS a carico ente,"357.848,24",10306.03,2.88,Sud,2024-05-17T10:26:01.908,,,Gestione separata,10
8e111735d8c6bbed3acda9b2,2023-04,288,MINISTERO DEGLI AFFARI ESTERI,2,Gestione separata,18,Contributo malattia,169750.62,2732.979999999581,1.61,Isole,2024-09-12T03:32:14.103,,,Gestione separata,18
7cd8fed461b90e2a6524b591,202308,56,MINISTERO DELLA DIFESA,2,Gestione separata,11,Contributo IVS a carico dipendente,82680.64,2381.2,2.88,Centro,1724854146398,,,Gestione separata,11
c1491d2f71d963328f3e2af1,202407,78,AGENZIA DELLE ENTRATE,4,Fondo credito,12,Contributo TFR,557538.98,183987.86,33.0,Isole,2024-04-27T07:36:16.488,,,Fondo credito,12
ad7965d462522111ab1a1161,202408,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,4,Fondo credito,15,Contributo disoccupazione,143477.44,34147.63,23.8,Centro,2024-08-23T18:41:05.483,,,Fondo credito,15
660fe01e81907dc86924bb5d,202403,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,4,Fondo credito,14,Contributo maternita',233517.1,56511.14,24.2,Centro,2025-02-27T14:02:57.173,,,Fondo credito,14
ffe3fa83ac6fcf4ad3df4135,2024-02,288,MINISTERO DEGLI AFFARI ESTERI,4,Fondo credito,19,Contributo ANF,506385.44,8152.81,N/A,Isole,2024-02-29T11:19:29.442,,,Fondo credito,19
f2e161e8c6c30b1b26d85e1f,202307,,MINISTERO DELLA CULTURA,5,Assicurazione generale obbligatoria,10,Contributo IVS a carico ente,129336.62,2082.32,1.61,Isole,2024-01-17T23:11:02.433,,,Assicurazione generale obbligatoria,10
05250a0282e0a0f2ca83ccbe,202404,***,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,2,Gestione separata,12,Contributo TFR,239438.72,56986.42,23.8,Nord-est,27/04/2024,,,Gestione separata,12
1fbd1cc7127dc4b8fc4c68c1,202306,78,AGENZIA DELLE ENTRATE,5,Assicurazione generale obbligatoria,17,Contributo ENPDEP,216264.27,19031.26,8.8,Nord-ovest,2024-09-11T12:56:20.625,,,Assicurazione generale obbligatoria,17
3c894341e4315204f09cb1c0,202301,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,2,Gestione separata,10,Contributo IVS a carico ente,90576.47,2608.6,2.88,Isole,2024-02-19T21:34:25.374,,,Gestione separata,10
7eb407ddabfcd4823828a732,202401,174,MINISTERO DELLA CULTURA,5,Assicurazione generale obbligatoria,18,Contributo malattia,799200.64,23016.98,2.88,Nord-est,2024-02-11T13:10:14.751,,,Assicurazione generale obbligatoria,18
3473848db974367b17c33dfe,202303,266,CORTE DEI CONTI,3,Cassa previdenza dipendenti enti locali,16,Contributo fondo credito,105343.61,3033.9,2.88,Nord-est,2025-03-12T07:27:12.506,,,Cassa previdenza dipendenti enti locali,16
5b8c1d92d9caf959ab8b242c,202404,91,ISTITUTO SUPERIORE DI SANITA',3,Cassa previdenza dipendenti enti locali,15,Contributo disoccupazione,236255.59,6804.16,2.88,Nord-ovest,2025-03-02T19:38:58.260,verifica in corso,,Cassa previdenza dipendenti enti locali,15
8cf067accf2374102c71cac8,202410,145,MINISTERO DEL TURISMO,2,Gestione separata,15,Contributo disoccupazione,130910.79,31156.77,23.8,Nord-est,2024-12-31T10:13:29.933,,,Gestione separata,15
50ac062836e0090af8e67b14,202406,78,AGENZIA DELLE ENTRATE,2,Gestione separata,14,Contributo maternita',"320.152,85",105650.44,33.0,Nord-ovest,2024-02-13T06:56:51.075,,,Gestione separata,14
3c68ee48f12cf4d88821ffc7,202306,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Cassa previdenza dipendenti enti locali,17,Contributo ENPDEP,"87.299,31",2514.22,2.88,Nord-est,2025-04-12T01:14:15.183,,,Cassa previdenza dipendenti enti locali,17
1456e21a74ed0d9ebb82b657,202301,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Cassa previdenza dipendenti enti locali,18,Contributo malattia,319643.71,105482.42,33.0,Nord-est,2024-11-27T06:33:13.189,,,Cassa previdenza dipendenti enti locali,18
ddd7faa39f56aab07c40a369,202307,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Cassa previdenza dipendenti enti locali,14,Contributo maternita',405325.07,37249.37,9.19,Isole,2024-06-04T21:56:57.281,,,Cassa previdenza dipendenti enti locali,14
544fc0489330b9517d85a3d7,202305,78,AGENZIA DELLE ENTRATE,5,Assicurazione generale obbligatoria,16,Contributo fondo credito,"103.175,77",9481.85000000056,9.19,Centro,2025-01-07T12:10:33.537,,,Assicurazione generale obbligatoria,16
0479cfb43deb84c74608f138,202402,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,1,Fondo pensioni lavoratori dipendenti,12,Contributo TFR,597805.36,54938.31,9.19,Nord-ovest,2024-11-03T21:35:42.868,,,Fondo pensioni lavoratori dipendenti,12
8dcb8583a64cef2f745ab531,202404,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,4,Fondo credito,17,Contributo ENPDEP,101873.5,8964.87,8.8,Isole,2024-07-20T12:49:38.197,,,Fondo credito,17
323cd0e5720d6903f5aba226,10/2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,2,Gestione separata,10,Contributo IVS a carico ente,493412.69,119405.87,24.2,Centro,1747793284457,,,Gestione separata,10
f30d1696ea194211f7af0de9,202309,56,MINISTERO DELLA DIFESA,3,Cassa previdenza dipendenti enti locali,17,Contributo ENPDEP,81660.15,19435.12,23.8,Centro,2024-03-02T17:01:01.420,,,Cassa previdenza dipendenti enti locali,17
806d236acfc999af407c54ee,202303,56,MINISTERO DELLA DIFESA,1,Fondo pensioni lavoratori dipendenti,13,Contributo assistenza,170894.73,4921.77,2.88,Sud,2024-02-06T02:19:44.619,,,Fondo pensioni lavoratori dipendenti,13
4812bb82bdb327fc50d77106,202408,145,MINISTERO DEL TURISMO,1,Fondo pensioni lavoratori dipendenti,19,Contributo ANF,"2.644.612,19",76164.83,,Centro,2024-11-08T11:25:56.862,,,Fondo pensioni lavoratori dipendenti,19
accdfd6eeb84bfef5e868597,202304,56,,5,Assicurazione generale obbligatoria,11,Contributo IVS a carico dipendente,120890.01,39893.7,33.0,Sud,2025-03-15T16:02:16.307,,,Assicurazione generale obbligatoria,11
49f7ef7d0886e39523e1d1c8,202402,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,1,Fondo pensioni lavoratori dipendenti,16,Contributo fondo credito,44024.49,10477.83,23.8,Nord-ovest,2024-10-16T18:41:23.768,,,Fondo pensioni lavoratori dipendenti,16
97c4ad9e4ad65a3866b7f5fe,202406,174,MINISTERO DELLA CULTURA,3,Cassa previdenza dipendenti enti locali,12,Contributo TFR,95233.77,8380.57,8.8,Sud,2024-04-11T16:42:48.941,,,Cassa previdenza dipendenti enti locali,12
0e94b96d666ad77d0b0f71e5,202301,288,MINISTERO DEGLI AFFARI ESTERI,5,Assicurazione generale obbligatoria,17,Contributo ENPDEP,871161.09,25089.44,2.88,Isole,2024-11-22T23:11:03.884,,,Assicurazione generale obbligatoria,17
f0bdbddf110fc9f947d77108,202405,266,CORTE DEI CONTI,1,Fondo pensioni lavoratori dipendenti,13,Contributo assistenza,1226407.32,112706.83,9.19,Nord-ovest,2024-04-08T13:00:53.290,,,Fondo pensioni lavoratori dipendenti,13
b6e2028018853f8e82d00009,202303,233,,4,Fondo credito,19,Contributo ANF,75485.45,6642.72,8.8,Nord-ovest,2025-03-28T12:29:22.105,,,Fondo credito,19
8d3c081abca7ff583b941816,202304,266,CORTE DEI CONTI,2,Gestione separata,16,Contributo fondo credito,243270.75,58871.52000000168,24.2,Centro,1743029573780,,,Gestione separata,16
8f7b1c8f3d47f04f37279351,202405,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,5,Assicurazione generale obbligatoria,11,Contributo IVS a carico dipendente,"875.477,92",211865.66,24.2,Sud,2024-11-01T17:07:50.871,,,Assicurazione generale obbligatoria,11
56a094244890ee7545d87f60,202311,,ISTITUTO NAZIONALE DI ASTROFISICA,5,Assicurazione generale obbligatoria,15,Contributo disoccupazione,146692.23,34912.75,23.8,Centro,2025-01-23T04:51:28.177,,,Assicurazione generale obbligatoria,15
7ecc575bc42c1394e71576b5,202408,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,1,Fondo pensioni lavoratori dipendenti,19,,426816.59,37559.8600000023,N/A,Sud,2024-01-19T03:45:51.623,,SIPA,Fondo pensioni lavoratori dipendenti,19
1223f39f43d0ad3f8fa4047e,202306,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,5,Assicurazione generale obbligatoria,15,Contributo disoccupazione,91464.49,22134.41,24.2,Nord-est,2025-05-05T13:39:19.514,,,Assicurazione generale obbligatoria,15
283170e874dee88dc645a7bd,202305,103,CONSIGLIO NAZIONALE DELLE RICERCHE,5,Assicurazione generale obbligatoria,11,Contributo IVS a carico dipendente,568979.68,16386.61,2.88,Nord-est,2024-04-09T20:33:08.229,,,Assicurazione generale obbligatoria,11
825299c78b8cb6169920a505,202311,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,3,Cassa previdenza dipendenti enti locali,14,Contributo maternita',374266.84,32935.47999999954,8.8,Nord-est,2025-03-22T21:21:58.902,,,Cassa previdenza dipendenti enti locali,14
2081b192a414e341a1796f20,202407,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,1,Fondo pensioni lavoratori dipendenti,11,Contributo IVS a carico dipendente,46194.77,743.74,1.61,Centro,2025-03-19T15:07:16.087,,,Fondo pensioni lavoratori dipendenti,11
5a1c1daa7434b06db5e0208c,202401,188,AGENZIA DEL DEMANIO,1,Fondo pensioni lavoratori dipendenti,19,NON DISPONIBILE,943865.27,27183.32000000041,2.88,Nord-ovest,2024-03-05T06:15:09.241,,,Fondo pensioni lavoratori dipendenti,19
d038c386d7086a43a60711da,202312,162,ISTITUTO NAZIONALE DI ASTROFISICA,4,Fondo credito,12,Contributo TFR,615748.66,54185.88000000058,8.8,Nord-ovest,2024-11-28T21:00:54.254,,,Fondo credito,12
f95cc93305ac3870d7b3190e,202307,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,2,Gestione separata,12,Contributo TFR,143096.45,13150.56,9.19,Isole,1720988055004,,,Gestione separata,12
170cbe6c67b25cc64f64a647,202312,188,AGENZIA DEL DEMANIO,3,Cassa previdenza dipendenti enti locali,15,Contributo disoccupazione,359139.91,118516.17,33.0,Sud,2024-04-17T09:27:34.440,,,Cassa previdenza dipendenti enti locali,15
dce306061e3936112ab451e6,202403,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,1,Fondo pensioni lavoratori dipendenti,14,Contributo maternita',184078.31,2963.6599999993623,1.61,Isole,2024-12-31T08:39:40.290,,,Fondo pensioni lavoratori dipendenti,14
0acfc385e5c443fa7fbd2192,11/2024,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,4,Fondo credito,18,Contributo malattia,172391.19,15170.42,8.8,Isole,1716647406315,,,Fondo credito,18
5ac7f1143e16e8a9f378c0b8,202403,34,MINISTERO DELLA GIUSTIZIA,1,Fondo pensioni lavoratori dipendenti,15,Contributo disoccupazione,31577.64,2901.99,,Nord-est,2024-06-17T10:41:11.788,,,Fondo pensioni lavoratori dipendenti,15
fbeb953f014da2f816336976,202411,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,2,Gestione separata,17,Contributo ENPDEP,72359.01,2083.94,2.88,Nord-est,2024-11-25T14:10:29.952,,,Gestione separata,17
824687d221576d16f0ed3b39,202308,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,3,Cassa previdenza dipendenti enti locali,12,Contributo TFR,34099.57,549.0,1.61,Sud,2025-04-14T13:40:04.157,,,Cassa previdenza dipendenti enti locali,12
bf53edf5b08cab3fecf0a87c,202308,162,ISTITUTO NAZIONALE DI ASTROFISICA,3,Cassa previdenza dipendenti enti locali,13,Contributo assistenza,313184.59,75790.67,24.2,Nord-est,2024-08-02T19:20:09.046,,,Cassa previdenza dipendenti enti locali,13
a7dc722a122045b82e526569,202402,91,ISTITUTO SUPERIORE DI SANITA',3,Cassa previdenza dipendenti enti locali,17,Contributo ENPDEP,54634.08,879.61,1.61,Centro,2024-02-12T02:03:51.935,,,Cassa previdenza dipendenti enti locali,17
ad07efe7a760c508638d86ff,202305,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,2,Gestione separata,19,N/A,178038.66,16361.75,9.19,Centro,2024-12-21T20:11:56.927,,,Gestione separata,19
7f7c0bad1b3087b845e95288,02/2023,56,MINISTERO DELLA DIFESA,4,Fondo credito,18,Contributo malattia,458254.94,151224.13,33.0,Isole,2025-03-03T16:31:03.600,,,Fondo credito,18
de1d56802a2b59ec28606ff1,202307,78,AGENZIA DELLE ENTRATE,4,Fondo credito,10,Contributo IVS a carico ente,"146.209,24",35382.64,24.2,Nord-est,2024-06-10T18:25:25.275,,,Fondo credito,10
e930d1b6ace1bba18e8b29b3,202304,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,1,Fondo pensioni lavoratori dipendenti,17,Contributo ENPDEP,8999.22,2969.74,33.0,Centro,10/03/2024,,,Fondo pensioni lavoratori dipendenti,17
4d2acde7618e6fb685449d52,202309,288,MINISTERO DEGLI AFFARI ESTERI,1,Fondo pensioni lavoratori dipendenti,19,Contributo ANF,178548.05,42494.44,23.8,Isole,2024-11-14T22:41:11.874,,,Fondo pensioni lavoratori dipendenti,19
e522259ec29b9b589a958a76,202403,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,3,Cassa previdenza dipendenti enti locali,10,Contributo IVS a carico ente,96344.48,23315.36,24.2,Centro,2024-07-21T02:27:56.065,,,Cassa previdenza dipendenti enti locali,10
fa1ac92662eac37fa7d29528,202303,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,5,Assicurazione generale obbligatoria,14,Contributo maternita',74141.4,17942.22,24.2,Isole,2024-03-21T08:37:43.665,,,Assicurazione generale obbligatoria,14
5dff265d6290a29ed51c9ad9,202304,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,3,Cassa previdenza dipendenti enti locali,18,Contributo malattia,704618.54,170517.69,24.2,Nord-est,2025-04-22T05:07:03.239,,,Cassa previdenza dipendenti enti locali,18
