_id,periodo,cod_comparto,comparto,cod_regione_origine,regione_origine,cod_regione_destinazione,regione_destinazione,trasferimenti_in,trasferimenti_out,saldo,tipologia,data_aggiornamento,note,fonte,Cod Comparto,trasferimenti in
66603089743292cbc36e5fa6,202307,3,ISTRUZIONE E RICERCA,07,LIGURIA,02,VALLE D'AOSTA,15,8,7,Assegnazione temporanea,2025-02-25,,,3,15
85962b5e634687dac7c287c7,202410,3,ISTRUZIONE E RICERCA,01,PIEMONTE,04,TRENTINO-ALTO ADIGE,11,4,7,Trasferimento d'ufficio,2025-01-17,,,3,11
4e96ef3d89f0be0a35d5fa38,202304,5,SICUREZZA-DIFESA,19,SICILIA,19,SICILIA,4,7,-3,Distacco,2024-11-03,,,5,4
92cf1f9224ed8bd778df10c5,202302,2,FUNZIONI LOCALI,09,TOSCANA,14,MOLISE,7,11,-4,Assegnazione temporanea,2025-08-18,,,2,7
33211524c796ed173e697b2e,202308,1,FUNZIONI CENTRALI,09,TOSCANA,08,EMILIA-ROMAGNA,8,12,-4,Comando,2024-09-17,,,1,8
e170ef0edc0e971be778773a,202301,1,FUNZIONI CENTRALI,03,LOMBARDIA,20,SARDEGNA,8,8,0,Distacco,2025-06-18,,,1,8
71df310ceb6e683a9fff0ca0,202406,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,20,SARDEGNA,15,CAMPANIA,14,10,4,Assegnazione temporanea,2025-04-02,,,6,14
0b09c642cba9b417b0fedf9e,202309,4,NULL,19,SICILIA,11,MARCHE,10,12,26,Mobilita' volontaria,2025-07-23,,,4,10
93c7bf83641d7b60105db969,202411,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,18,CALABRIA,18,CALABRIA,7,4,3,Assegnazione temporanea,2025-08-27,,,6,7
c1df50a57b11aa2bad080c72,202405,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,14,MOLISE,08,EMILIA-ROMAGNA,15,5,10,Assegnazione temporanea,2025-08-17,,,6,15
fc9cf1e5c131eb65f57ef30c,202403,1,FUNZIONI CENTRALI,15,CAMPANIA,13,ABRUZZO,8,15,-7,Trasferimento d'ufficio,2024-12-10,,,1,8
2cc1d2cff16615a698a898b3,202301,1,FUNZIONI CENTRALI,19,SICILIA,17,BASILICATA,14,9,5,Mobilita' volontaria,2025-04-08,,,1,14
2e4c68fd6a72b50f50ea1493,202405,5,SICUREZZA-DIFESA,05,VENETO,18,CALABRIA,"9,0",7,2,Distacco,2025-09-17,,,5,9
bda2cfaf07ff313913ede585,202405,1,FUNZIONI CENTRALI,20,SARDEGNA,04,TRENTINO-ALTO ADIGE,13,6,7,Trasferimento d'ufficio,2024-12-27,,,1,13
fb1d31fb5589478e8a9a00a1,202308,1,FUNZIONI CENTRALI,17,BASILICATA,18,CALABRIA,9,7,2,Trasferimento d'ufficio,2025-04-16,,,1,9
a6273b56bee424f7264a0acc,202407,5,SICUREZZA-DIFESA,10,UMBRIA,02,VALLE D'AOSTA,17,9,8,Passaggio diretto,2025-02-18,,,5,17
ced8567c75a407fcc431fad3,202408,4,SANITA',17,BASILICATA,11,MARCHE,6,4,2,Passaggio diretto,2025-01-20,,,4,6
bfc06fada47c4405edda8da8,202406,4,SANITA',18,CALABRIA,05,VENETO,9,6,3,Passaggio diretto,2025-06-10,,,4,9
bedcee97ab25531af4058a23,202412,1,FUNZIONI CENTRALI,06,FRIULI-VENEZIA GIULIA,15,,4,9,-5,Passaggio diretto,2025-09-15,,,1,4
489c1211e45d237b573c12a7,202404,3,ISTRUZIONE E RICERCA,08,EMILIA-ROMAGNA,,ABRUZZO,10,7,3,Trasferimento d'ufficio,2025-09-07,,,3,10
4ebadb65e295614cd2b38a91,202403,1,FUNZIONI CENTRALI,02,VALLE D'AOSTA,03,LOMBARDIA,8,6,2,Passaggio diretto,2024-12-28,,,1,8
2a66f5138d0160e2e1ba6f92,202409,1,FUNZIONI CENTRALI,06,FRIULI-VENEZIA GIULIA,20,SARDEGNA,9,5,4,Distacco,2025-02-05,,,1,9
d49ab046b13ac4a7ac553062,202402,2,FUNZIONI LOCALI,07,LIGURIA,02,VALLE D'AOSTA,"5,0",15,-10,Trasferimento d'ufficio,2025-01-15,,,2,5
8b795c72b0a82619ecd11d8d,202308,1,-,08,EMILIA-ROMAGNA,05,VENETO,7,8,-1,Distacco,2024-11-10,,,1,7
370c09ef96b823608713f59d,202402,4,SANITA',10,UMBRIA,03,LOMBARDIA,11,18,-7,Passaggio diretto,2024-10-25,in verifica,,4,11
0c157227ca74da12d3038ac5,202410,3,ISTRUZIONE E RICERCA,04,TRENTINO-ALTO ADIGE,15,CAMPANIA,14,7,7,Trasferimento d'ufficio,2025-05-02,,,3,14
d41b5ca9ada62b1e9df4f0c4,202404,2,FUNZIONI LOCALI,13,ABRUZZO,01,PIEMONTE,9,11,-2,Mobilita' volontaria,2025-03-11,,,2,9
9fc7bc7ae2c4ac8700092a94,202406,2,FUNZIONI LOCALI,10,UMBRIA,09,TOSCANA,10,9,1,Mobilita' volontaria,2025-01-25,,,2,10
88b97fa7bba07453f049ae3b,202410,4,SANITA',12,LAZIO,14,MOLISE,8,3,5,Passaggio diretto,2025-05-12,,,4,8
7992d607284d805e645941a3,202408,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,11,MARCHE,07,LIGURIA,12,3,9,Passaggio diretto,2024-10-14,,,6,12
76bacf32bb602b9cc7c173d5,202306,4,SANITA',17,BASILICATA,20,SARDEGNA,6,7,-1,Mobilita' volontaria,2025-04-22,,,4,6
b3940a0c7e7a23049d72e530,202403,2,FUNZIONI LOCALI,02,VALLE D'AOSTA,01,PIEMONTE,7,10,-3,Trasferimento d'ufficio,2024-12-10,,,2,7
f25f7606890f7813787a9ff7,202312,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,08,EMILIA-ROMAGNA,12,9,3,Assegnazione temporanea,2025-06-26,,,6,12
4bdbe3230a72bd9f2cfaba4b,202410,-,ISTRUZIONE E RICERCA,11,MARCHE,18,CALABRIA,"14,0",4,10,Assegnazione temporanea,2025-07-15,,,3,14
a7875d283f5842e3033a06c6,202305,5,SICUREZZA-DIFESA,17,BASILICATA,04,TRENTINO-ALTO ADIGE,11,4,7,Mobilita' volontaria,2024-12-05,,,5,11
c0745da803b2d60e7cdb4b77,202305,3,ISTRUZIONE E RICERCA,10,UMBRIA,10,UMBRIA,6,7,-1,Passaggio diretto,2024-09-21,,,3,6
699e6add4e5f3c8dfa2a265b,202310,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,13,ABRUZZO,19,SICILIA,15,8,7,Distacco,2025-07-13,,,6,15
642ac09420fbd333a2c752b0,202304,4,SANITA',15,CAMPANIA,04,TRENTINO-ALTO ADIGE,9,10,-1,Passaggio diretto,2025-09-23,,flusso SICO,4,9
d92479021acd71648b2500c0,202412,3,ISTRUZIONE E RICERCA,19,SICILIA,13,ABRUZZO,9,2,7,Distacco,2025-07-02,,,3,9
7a495c14df38693a92ffc1fd,202311,4,SANITA',12,LAZIO,12,LAZIO,4,14,-10,Comando,2024-09-09,,,4,4
7d12fafd872fe85c41dac3f0,202407,4,SANITA',01,PIEMONTE,03,LOMBARDIA,10,6,4,Trasferimento d'ufficio,2025-03-12,,,4,10
e331119ab25b77a8b3094b6d,202409,4,SANITA',12,LAZIO,12,LAZIO,7,5,2,Mobilita' volontaria,2025-05-21,,,4,7
9d01d1662bb06a2a3a656707,202401,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,12,LAZIO,12,13,-1,Comando,2024-09-02,,,6,12
d1fc68b3744ef236d0ce78df,202404,2,FUNZIONI LOCALI,20,SARDEGNA,02,VALLE D'AOSTA,10,5,5,Trasferimento d'ufficio,2024-09-23,in verifica,,2,10
a7dd6f3a87a340edac08175a,202406,3,ISTRUZIONE E RICERCA,20,SARDEGNA,02,VALLE D'AOSTA,7,3,4,Trasferimento d'ufficio,2025-09-15,,,3,7
09595d15c5fdb82ea1aca0e1,202411,2,FUNZIONI LOCALI,14,MOLISE,03,LOMBARDIA,14,3,11,Assegnazione temporanea,2025-05-19,,,2,14
21fc5d09e5a06511e2dbd217,202301,1,FUNZIONI CENTRALI,17,BASILICATA,20,SARDEGNA,9,8,1,Passaggio diretto,2024-12-05,,,1,9
8cb41d5e5947c289cf04cc30,202306,1,FUNZIONI CENTRALI,10,UMBRIA,18,CALABRIA,7,1,6,Assegnazione temporanea,2025-05-06,,,1,7
8d2ee9516dfd5fde1cc82927,202312,2,FUNZIONI LOCALI,09,TOSCANA,19,SICILIA,10,8,2,Mobilita' volontaria,2025-06-08,,,2,10
f5da65d8d2aa20d108d65588,202410,5,SICUREZZA-DIFESA,13,ABRUZZO,08,EMILIA-ROMAGNA,6,5,1,Trasferimento d'ufficio,2024-12-20,,,5,6
aaee84fedf7b51da9b6c0066,202408,5,SICUREZZA-DIFESA,06,FRIULI-VENEZIA GIULIA,11,MARCHE,17,9,8,Trasferimento d'ufficio,2024-12-07,,flusso SICO,5,17
3615a2d8fcc04eba4d4f3372,202410,1,FUNZIONI CENTRALI,04,TRENTINO-ALTO ADIGE,06,FRIULI-VENEZIA GIULIA,8,7,1,Trasferimento d'ufficio,2025-08-17,,,1,8
6702dace3f00f052026e1535,202301,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,12,LAZIO,04,TRENTINO-ALTO ADIGE,10,8,2,Distacco,2025-05-24,,,6,10
ebd979c87da30a8c6d7a6214,202311,4,SANITA',06,FRIULI-VENEZIA GIULIA,18,CALABRIA,10,6,4,Passaggio diretto,2024-11-18,,,4,10
3b40dc79e44d8a9f15b751a7,202405,3,ISTRUZIONE E RICERCA,16,PUGLIA,06,FRIULI-VENEZIA GIULIA,9,4,5,Trasferimento d'ufficio,2024-11-22,,,3,9
976b78d5a854cb3fd8f8d26c,202411,3,ISTRUZIONE E RICERCA,01,PIEMONTE,05,VENETO,2,8,-6,Distacco,2025-06-28,,,3,2
ca8c4df180f7f37ad219cf95,202312,5,,16,PUGLIA,08,EMILIA-ROMAGNA,13,3,10,Comando,2024-11-01,,,5,13
b77184820e08dafd1e2aca74,202307,4,SANITA',03,LOMBARDIA,05,VENETO,7,7,0,Distacco,2025-09-26,,,4,7
deb92b3354f4eb0528cf3439,202410,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,11,MARCHE,04,TRENTINO-ALTO ADIGE,8,10,-2,Comando,18/04/2025,,,6,8
4f8c71d27b2ce95d84387678,202311,5,SICUREZZA-DIFESA,03,LOMBARDIA,15,CAMPANIA,6,9,-3,Mobilita' volontaria,2024-09-02,,,5,6
425e12eb97bd1f6d771f6fc4,202310,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,04,TRENTINO-ALTO ADIGE,15,CAMPANIA,6,3,3,Assegnazione temporanea,2024-11-10,,,6,6
a8510e473443bb9fa5e09a8e,202312,4,SANITA',18,CALABRIA,19,SICILIA,6,12,-6,Comando,2025-05-10,,,4,6
1f445550b42a882084a88fb6,202312,1,FUNZIONI CENTRALI,18,CALABRIA,20,SARDEGNA,9,13,-4,Passaggio diretto,2024-09-17,,,1,9
7e59aa283766f973865588c6,202309,5,SICUREZZA-DIFESA,13,ABRUZZO,06,FRIULI-VENEZIA GIULIA,6,7,-1,Assegnazione temporanea,2024-11-17,,,5,6
5cb595bc4e2598ab318d45fb,202306,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,09,TOSCANA,04,TRENTINO-ALTO ADIGE,19,8,11,Assegnazione temporanea,2025-06-14,,,6,19
c8c826a31c0f6f6a3546478f,202310,5,SICUREZZA-DIFESA,05,VENETO,07,LIGURIA,13,6,7,Distacco,2024-11-19,,,5,13
74c4e8349166af1fcb836a34,202406,4,SANITA',09,TOSCANA,10,UMBRIA,15,10,5,Passaggio diretto,2025-08-06,,,4,15
dd1e6c569eb1f9769ea92b71,202310,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,16,PUGLIA,19,SICILIA,11,12,-1,Distacco,2024-12-10,,,6,11
0dfaf90b966854ba7779ad32,202305,3,ISTRUZIONE E RICERCA,06,FRIULI-VENEZIA GIULIA,14,MOLISE,7,9,-2,Distacco,2025-08-24,in verifica,,3,7
4633f3d345136a42d07f7b9c,202401,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,16,PUGLIA,19,SICILIA,12,6,6,Mobilita' volontaria,05/10/2025,,,6,12
b0548567dfbb298337c125fa,202311,5,SICUREZZA-DIFESA,13,ABRUZZO,11,MARCHE,10,10,0,Distacco,2025-05-21,,,5,10
62a2740da27103cab8ac4cd1,202403,2,FUNZIONI LOCALI,15,CAMPANIA,17,BASILICATA,9,9,0,Mobilita' volontaria,2025-02-12,,,2,9
3e37423d6fcf8aed03675f3f,202403,3,ISTRUZIONE E RICERCA,06,FRIULI-VENEZIA GIULIA,11,MARCHE,11,7,4,Comando,04/06/2025,,,3,11
a80b2b7d71c122da23f08087,202406,2,FUNZIONI LOCALI,09,TOSCANA,04,TRENTINO-ALTO ADIGE,6,6,0,Passaggio diretto,2025-04-30,,,2,6
43e6be0b7aed10fda0ebeca2,202404,5,SICUREZZA-DIFESA,19,SICILIA,08,EMILIA-ROMAGNA,9,9,0,Trasferimento d'ufficio,2025-03-07,,,5,9
f77b9c0696635fcca74e65dd,202301,2,FUNZIONI LOCALI,04,TRENTINO-ALTO ADIGE,14,MOLISE,4,9,-5,Comando,2025-04-06,,,2,4
0e395263c93fc09d85452253,202303,2,FUNZIONI LOCALI,11,MARCHE,18,CALABRIA,8,6,2,Mobilita' volontaria,2025-05-25,,,2,8
e31401d105f540feae8ae85b,202401,2,FUNZIONI LOCALI,18,CALABRIA,10,UMBRIA,9,9,0,Mobilita' volontaria,10/07/2025,,,2,9
f24b144fb197fbb5d9e59349,202402,2,FUNZIONI LOCALI,09,TOSCANA,08,EMILIA-ROMAGNA,11,9,2,Mobilita' volontaria,2025-09-04,,,2,11
3df7b0e5c9d2bff98d43147d,202407,5,SICUREZZA-DIFESA,19,SICILIA,01,PIEMONTE,18,7,11,Assegnazione temporanea,2025-03-24,,,5,18
4d16f58521623b53eeab0c3e,202401,5,SICUREZZA-DIFESA,14,MOLISE,13,ABRUZZO,10,6,4,Passaggio diretto,2025-05-07,,,5,10
2d92ecd8ca25785a19ba3099,2024-11,2,FUNZIONI LOCALI,14,MOLISE,03,LOMBARDIA,12,6,6,Assegnazione temporanea,2025-02-20,,,2,12
fcb5b08e014836e36b683b64,202308,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,19,SICILIA,16,PUGLIA,9,8,1,Distacco,2025-04-10,,,6,9
ac1b73ca9d5ec56097e2adc5,202406,5,SICUREZZA-DIFESA,20,SARDEGNA,03,LOMBARDIA,9,8,1,Distacco,2024-12-01,,,5,9
b3dec56b56795ac00d47f319,202407,5,SICUREZZA-DIFESA,09,TOSCANA,16,PUGLIA,7,6,1,Trasferimento d'ufficio,2025-02-20,,,5,7
a4fe64a723709d15707a37f0,202402,1,FUNZIONI CENTRALI,11,MARCHE,08,EMILIA-ROMAGNA,6,9,-3,Assegnazione temporanea,2025-06-27,,,1,6
c17a8cc6b69bd838aa16d801,202406,1,FUNZIONI CENTRALI,17,BASILICATA,14,MOLISE,5,4,1,Passaggio diretto,2025-04-23,,,1,5
0d3fbf33754773a6063106b9,202410,3,ISTRUZIONE E RICERCA,12,LAZIO,01,PIEMONTE,"5,0",12,-7,Assegnazione temporanea,2025-06-29,,,3,5
b9a4ad1c5c1242001fcb17df,202302,1,FUNZIONI CENTRALI,07,LIGURIA,07,LIGURIA,6,6,0,Passaggio diretto,2025-06-29,,,1,6
eb90256c7a55049a6a498c6c,202307,5,SICUREZZA-DIFESA,19,SICILIA,17,BASILICATA,7,7,0,Mobilita' volontaria,2025-04-27,,,5,7
fe48336f779c6b922363875f,202412,4,SANITA',14,MOLISE,06,FRIULI-VENEZIA GIULIA,6,12,-6,Mobilita' volontaria,14/11/2024,,,4,6
29b4931054f486c253fdf5e7,202305,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,04,TRENTINO-ALTO ADIGE,04,TRENTINO-ALTO ADIGE,10,3,7,Trasferimento d'ufficio,2024-10-11,,,6,10
06bba46a06a27974bbb60162,202301,5,SICUREZZA-DIFESA,09,TOSCANA,16,PUGLIA,10,9,1,Assegnazione temporanea,2025-05-02,,,5,10
0ca86a2ba8934958a00049a7,202406,2,FUNZIONI LOCALI,17,BASILICATA,02,VALLE D'AOSTA,"8,0",7,1,Passaggio diretto,2024-09-20,,,2,8
5f031d776a426f16105c6d4c,202312,,SANITA',19,SICILIA,,NULL,6,3,3,Comando,2025-10-03,,,4,6
bd78ffde713b2ff16c4d8803,202303,2,FUNZIONI LOCALI,14,MOLISE,01,PIEMONTE,11,16,-5,Mobilita' volontaria,2024-11-27,,,2,11
4efb99cf9ea2fa9cc6d763ac,202411,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,04,TRENTINO-ALTO ADIGE,03,LOMBARDIA,4,7,-3,Passaggio diretto,2025-09-30,,,6,4
efa704560fb22d9fb3517882,202408,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,15,CAMPANIA,05,VENETO,6,13,-7,Distacco,2024-12-05,,,6,6
3cd1dd4b77b83b76426dd82a,202302,2,FUNZIONI LOCALI,04,TRENTINO-ALTO ADIGE,14,MOLISE,"9,0",7,2,Distacco,2025-09-15,,,2,9
c05002af12f6aa56c835faea,202311,2,,17,BASILICATA,06,FRIULI-VENEZIA GIULIA,10,8,2,Mobilita' volontaria,2024-09-16,,,2,10
0a61b2f053907593f0cc0370,202405,3,ISTRUZIONE E RICERCA,11,MARCHE,13,ABRUZZO,8,8,0,Trasferimento d'ufficio,2024-12-28,,,3,8
fe13bd6ce7ad4e0564ccfd70,202407,2,FUNZIONI LOCALI,13,ABRUZZO,04,TRENTINO-ALTO ADIGE,7,2,5,Comando,2025-04-20,,,2,7
289fd49b13b3556133e1f5dd,202409,1,FUNZIONI CENTRALI,13,ABRUZZO,06,FRIULI-VENEZIA GIULIA,3,7,-4,Mobilita' volontaria,2024-11-07,,,1,3
5ca3d4084e2f41a762c312fd,202311,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,05,VENETO,13,7,6,Distacco,2024-11-20,,,6,13
3997716ec47af44a2cfbca73,202407,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,06,FRIULI-VENEZIA GIULIA,19,SICILIA,10,4,6,Assegnazione temporanea,2024-11-06,,,6,10
7579097099102cc799e25af7,202407,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,9,TOSCANA,17,BASILICATA,8,11,-3,Trasferimento d'ufficio,2025-01-05,,,6,8
dc1a17017dcc77651a30a665,202406,5,SICUREZZA-DIFESA,03,LOMBARDIA,07,LIGURIA,11,9,2,Assegnazione temporanea,2025-05-12,,,5,11
d580535a1e957411884d7a56,202408,5,SICUREZZA-DIFESA,08,EMILIA-ROMAGNA,16,PUGLIA,14,6,8,Assegnazione temporanea,2025-06-28,,,5,14
75d28537cb81d6bbc18c8c9d,202401,3,ISTRUZIONE E RICERCA,18,CALABRIA,01,PIEMONTE,6,9,-3,Passaggio diretto,2025-03-09,,,3,6
1bdeaf6511391b44da7cd344,202307,3,ISTRUZIONE E RICERCA,01,PIEMONTE,20,SARDEGNA,7,11,-4,Distacco,2025-03-08,,,3,7
16845b3bbde74130f5f4cef8,202305,4,SANITA',15,CAMPANIA,10,UMBRIA,9,8,1,Trasferimento d'ufficio,2024-12-21,,,4,9
b547bd19af0415ce9d8deb01,202303,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,16,PUGLIA,01,PIEMONTE,7,12,-5,Trasferimento d'ufficio,2025-04-18,,,6,7
6162db5e84238149363f46fd,202407,3,ISTRUZIONE E RICERCA,09,TOSCANA,06,FRIULI-VENEZIA GIULIA,8,10,-2,Trasferimento d'ufficio,2025-03-02,,,3,8
2510a33199c6f58b772995e6,2024-09,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,13,ABRUZZO,08,EMILIA-ROMAGNA,"10,0",10,0,Mobilita' volontaria,20/07/2025,,,6,10
0809bb3a1c8ec42166d629c2,202405,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,03,LOMBARDIA,04,TRENTINO-ALTO ADIGE,12,5,7,Assegnazione temporanea,2024-09-03,,flusso SICO,6,12
c7b3305a9c898890cffe6023,202412,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,13,ABRUZZO,06,FRIULI-VENEZIA GIULIA,15,6,9,Mobilita' volontaria,2025-04-19,,,6,15
25040c3503571db6f30b71b9,202309,4,SANITA',18,CALABRIA,,CALABRIA,9,7,2,Distacco,2024-11-04,,,4,9
395fd1cc67710ad170a04c55,202312,1,NULL,14,MOLISE,19,SICILIA,12,11,1,Mobilita' volontaria,2025-05-13,,,1,12
e6cc8d5d3359d574d6360c48,202311,3,ISTRUZIONE E RICERCA,20,SARDEGNA,05,VENETO,8,12,-4,Trasferimento d'ufficio,2025-01-14,,,3,8
4df8d6e003db429de75d6996,202301,4,SANITA',10,UMBRIA,08,EMILIA-ROMAGNA,6,7,-1,Trasferimento d'ufficio,2025-02-08,,,4,6
1656d7661b19f196dd3f5038,202401,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,09,TOSCANA,09,TOSCANA,8,8,0,Passaggio diretto,2025-07-10,in verifica,,6,8
3cd81a883348d231ef22ad7f,202303,3,ISTRUZIONE E RICERCA,15,CAMPANIA,18,CALABRIA,6,10,-4,Assegnazione temporanea,2024-12-15,,,3,6
3174a0777338b3fb1e87669f,202409,2,FUNZIONI LOCALI,19,SICILIA,07,LIGURIA,5,10,-5,Assegnazione temporanea,2025-05-28,,,2,5
3efb5a813a084742b341358e,202412,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,20,SARDEGNA,04,TRENTINO-ALTO ADIGE,10,9,1,Passaggio diretto,2025-01-31,,,6,10
062c2d70cf944d66e0a6335d,202412,4,SANITA',04,TRENTINO-ALTO ADIGE,13,ABRUZZO,4,11,-7,Assegnazione temporanea,2024-09-19,,,4,4
8cc3d2d995009e39802da49b,202301,5,SICUREZZA-DIFESA,18,CALABRIA,01,PIEMONTE,7,9,-2,Passaggio diretto,2025-07-03,,,5,7
dbcaf711e6d8e439454cb36e,202403,5,SICUREZZA-DIFESA,9,TOSCANA,11,MARCHE,11,4,7,Assegnazione temporanea,2025-06-23,,,5,11
607d37b5b5d55bb300e185e5,202307,2,FUNZIONI LOCALI,09,TOSCANA,15,CAMPANIA,6,6,0,Passaggio diretto,2025-09-04,,,2,6
5959d7357694b6a82f6ff0e4,202411,4,SANITA',01,PIEMONTE,03,LOMBARDIA,2,5,6,Trasferimento d'ufficio,2024-09-21,,,4,2
c087493fb2becc737d5dded1,202406,2,FUNZIONI LOCALI,05,VENETO,20,SARDEGNA,8,13,-5,Comando,2024-11-25,,,2,8
83907a606d83ba1adfc6802c,202306,4,SANITA',13,ABRUZZO,02,VALLE D'AOSTA,7,11,-4,Distacco,2025-03-13,,,4,7
45b99bbed4f6c3980cac3775,202301,4,SANITA',07,LIGURIA,16,PUGLIA,11,4,-32,Mobilita' volontaria,2025-05-23,,,4,11
b8fa6e2d6854dc179f7260af,202410,5,SICUREZZA-DIFESA,11,MARCHE,20,,9,6,3,Trasferimento d'ufficio,2024-09-19,,,5,9
48d8a4527bef2ef7d0198f73,202401,1,FUNZIONI CENTRALI,07,LIGURIA,14,MOLISE,8,5,3,Distacco,2024-10-29,,,1,8
809b717c150c71a05a52bba9,202409,2,FUNZIONI LOCALI,20,SARDEGNA,,FRIULI-VENEZIA GIULIA,"9,0",3,6,Assegnazione temporanea,2025-05-19,,,2,9
479aed7488bc3781153a6ff4,202306,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,14,MOLISE,12,LAZIO,12,5,7,Trasferimento d'ufficio,2025-05-23,,,6,12
b1f9671ff6bd427daca67fc4,202311,2,FUNZIONI LOCALI,01,PIEMONTE,17,BASILICATA,9,7,2,Distacco,2025-07-18,,,2,9
dd3e6cde0a7803893e0bddf3,202307,3,ISTRUZIONE E RICERCA,01,PIEMONTE,02,VALLE D'AOSTA,7,8,-1,Passaggio diretto,2025-02-20,,,3,7
b1496d8a7e63efe04a0204ed,202307,5,SICUREZZA-DIFESA,17,BASILICATA,16,PUGLIA,19,8,11,Assegnazione temporanea,2025-07-19,,,5,19
d17f2b74e48350f11662e3a1,202310,5,SICUREZZA-DIFESA,07,LIGURIA,20,SARDEGNA,9,12,-3,Assegnazione temporanea,2025-03-30,,,5,9
21e2b75b044a76944d7ee37b,202305,5,SICUREZZA-DIFESA,02,VALLE D'AOSTA,03,LOMBARDIA,7,9,-2,Passaggio diretto,2025-09-21,,,5,7
84ad6e2962cf56d0e077b79c,202302,5,SICUREZZA-DIFESA,06,FRIULI-VENEZIA GIULIA,19,SICILIA,6,6,0,Mobilita' volontaria,2025-03-19,,,5,6
810f7823cb888ce9ef982258,202404,1,FUNZIONI CENTRALI,13,ABRUZZO,01,PIEMONTE,6,11,-5,Comando,2025-05-10,,,1,6
efaf358fdfd5e9c5027b13c0,202309,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,19,SICILIA,01,PIEMONTE,4,11,-7,Mobilita' volontaria,20/11/2024,,,6,4
018143d50b4f61cdbc68585e,202309,4,SANITA',07,LIGURIA,07,-,11,8,3,Mobilita' volontaria,24/10/2024,,,4,11
d7494826cd7a04b4901cf2a1,202311,1,FUNZIONI CENTRALI,6,FRIULI-VENEZIA GIULIA,01,PIEMONTE,9,8,1,Trasferimento d'ufficio,2025-01-05,,,1,9
71c179f1b9243f263afe04f3,202407,3,ISTRUZIONE E RICERCA,16,PUGLIA,,LOMBARDIA,10,7,3,Trasferimento d'ufficio,2025-05-19,,,3,10
3ca9a4f764142dfebfbc0993,202305,4,SANITA',04,TRENTINO-ALTO ADIGE,15,CAMPANIA,"15,0",5,10,Assegnazione temporanea,2024-12-03,,flusso SICO,4,15
e7d2856c9f2bfdbc127fca90,202403,4,SANITA',07,LIGURIA,04,TRENTINO-ALTO ADIGE,6,10,-4,Assegnazione temporanea,2024-10-10,,,4,6
c41ee7cdaa66cf933a14330d,202410,4,SANITA',19,SICILIA,13,ABRUZZO,7,8,-1,Assegnazione temporanea,2025-02-20,,,4,7
041654327482de257b834626,202307,1,FUNZIONI CENTRALI,07,LIGURIA,20,SARDEGNA,"4,0",10,-6,Comando,03/10/2025,,,1,4
459082d4f4a148966efce547,202308,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,16,PUGLIA,13,ABRUZZO,11,9,2,Passaggio diretto,2025-02-15,,,6,11
4fe36c604c0f1c9bc66ab504,202408,3,ISTRUZIONE E RICERCA,01,PIEMONTE,08,EMILIA-ROMAGNA,13,13,0,Distacco,2025-06-30,,,3,13
a2ec543fb3a411aeabc5528e,202301,5,SICUREZZA-DIFESA,10,UMBRIA,11,MARCHE,8,7,1,Mobilita' volontaria,2025-08-07,,,5,8
3cd59caa18b4b7f323405348,202302,2,FUNZIONI LOCALI,16,PUGLIA,10,UMBRIA,6,9,-3,Distacco,2025-06-13,,,2,6
281b1fb3ed09626f7f3eade8,202410,1,FUNZIONI CENTRALI,14,MOLISE,12,LAZIO,10,9,1,Comando,2024-12-12,,,1,10
a2e774e868cb8ab7473e372b,202301,5,SICUREZZA-DIFESA,10,UMBRIA,08,EMILIA-ROMAGNA,7,6,1,Mobilita' volontaria,2024-10-19,,,5,7
2cc318498e5a4e34b2cecec1,202308,1,FUNZIONI CENTRALI,16,PUGLIA,17,BASILICATA,"11,0",9,2,Mobilita' volontaria,2024-11-23,,,1,11
